dim,method,anisotropy,self_sim,ndcg@10,ndcg@100,recall@10,recall@100,map
2560,BM25,,,15.906254020182931,19.820826769921364,20.37164096191874,35.899280760391875,12.386426602026246
2560,Base,0.8841949105262756,0.7819235920906067,1.7896826629109748,3.580577497887837,2.8278575848020293,9.987842661453772,1.376272271529716
1280,PCA-White,0.0109647270292043,2.3930622774059884e-05,10.237595313602291,15.462367500747408,14.25344117473747,35.058250220287256,7.936767104171584
1280,Soft-White,0.0118608232587575,0.0001416767627233,10.29925219831397,15.277119947031666,14.66349408479038,34.53783613505836,7.851990322773336
1280,Random,0.0458301343023777,0.0030631015542894,2.101060057295771,3.972061570403449,3.0395684562351226,10.556258299313855,1.6961412867528374
1280,LPP,0.0468887947499752,0.0021758191287517,2.1879524303177527,4.039219953010056,3.331676040009373,10.6994856994857,1.710190542463046
640,PCA-White,0.012225174345076,0.0002396682539256,9.761907862437418,14.39843948820826,13.582634786338488,32.30306002296743,7.512548048923868
640,Soft-White,0.0133906202390789,0.0002392061433056,8.947263912661029,13.43674610140295,13.427833312092572,31.53255737746478,6.6138262334222615
640,Random,0.0489478856325149,0.0016567446291446,2.047061682043771,3.84112733402365,2.9458735708735704,10.19477693088804,1.649134473187757
640,LPP,0.0496856793761253,0.0033068081829696,1.6652154182262957,3.488668261877155,2.4198962046184267,9.676628669684224,1.392811165592843
320,PCA-White,0.0142763685435056,0.0003063062904402,6.648492946233414,11.37346314673954,10.112192334414557,29.27689337411559,5.13981979320406
320,Soft-White,0.015574081800878,0.0002591955708339,6.223547555967142,10.913319980950146,9.358407795907796,28.26737691321025,4.89426592636905
320,Random,0.0461711771786212,0.0014809273416176,1.8377623761744195,3.6238580740599935,2.973501549890439,9.998314442758884,1.4244616273276527
320,LPP,0.052194133400917,0.0030255501624196,1.4751245511932165,3.128227176209747,2.0570581681692794,8.628531961865294,1.261478133363224
160,PCA-White,0.0170303825289011,0.0004428282845765,4.163665970674709,8.18829162109189,6.474446335557446,22.96090654886952,3.3300907847010537
160,Soft-White,0.0182564724236726,0.0001289299980271,3.923611152253456,8.109196753182303,5.864744823078156,22.878602022120536,3.28796923973716
160,Random,0.0442082732915878,0.0026745735667645,1.988437614585064,3.4355002783725794,2.585494495216717,8.71195762399466,1.6521430592158124
160,LPP,0.0547967031598091,0.0025796527042984,1.3030059540217531,2.708128873630488,2.237099320432654,8.1791215471771,0.952114128533912
80,PCA-White,0.0203762855380773,0.0002057091332972,3.1254682978799693,6.152922241687155,4.638949013949014,17.0648003402633,2.5284860263151425
80,Soft-White,0.0217704288661479,0.0001345046039205,3.06555602281982,6.047154454871608,4.706923734701513,17.015993265993266,2.4498258964709625
80,Random,0.0419768579304218,0.0018344263080507,1.2683474089405349,2.911692236119414,1.9626990807546365,8.714581457637012,1.029032056530107
80,LPP,0.0580798014998436,0.0028133250307291,1.065325462382097,2.171304338203738,1.897593147593148,6.427578337300559,0.7582005888273886
40,PCA-White,0.0250796172767877,-5.5393149523297325e-05,1.5619018867660512,3.5376825286439004,2.6080914969803857,10.927284306913936,1.2504306530936653
40,Soft-White,0.0271058436483144,0.0005202348111197,1.5432429614564274,3.381505215574108,2.74955240233018,10.404062672581192,1.1671554951122567
40,Random,0.0529974140226841,0.0027996043208986,0.458942014287938,1.189474891449973,0.519914756025867,3.421926581648804,0.3972753142470787
40,LPP,0.0595109835267066,0.0038043404929339,1.038897017276601,1.8403347164986268,1.8936683172794284,5.065215134659579,0.7659239748185271
20,PCA-White,0.0361421294510364,0.001567464089021,0.6918260480688246,1.9350152977401065,1.4150895400895398,6.506897166619388,0.531781764655116
