dim,method,anisotropy,self_sim,ndcg@10,ndcg@100,recall@10,recall@100,map
8,PCA-White,0.0418243296444416,0.001507791574113,0.1666952453988832,0.5899544624720593,0.3034979423868312,2.127905530683309,0.1124996936512638
8,Soft-White,0.0422461330890655,0.0023669712245464,0.1628056055002528,0.5629185155832984,0.3034979423868312,2.019880839325284,0.1071659674413834
8,Random,0.0227038413286209,0.0003780888509936,0.1091745029757206,0.3922572237580044,0.2443415637860082,1.600590339016265,0.0754096245075319
8,LPP,0.0472486652433872,0.0019499203190207,0.0746753188983168,0.2900260095291287,0.1286008230452675,1.034318048206937,0.0464336551279994
4,PCA-White,0.0675477907061576,0.0043906085193157,0.0414841530101595,0.0718062317616747,0.0643004115226337,0.1800411522633744,0.0163430212620027
4,Soft-White,0.066766120493412,0.0043966355733573,0.0414841530101595,0.0718062317616747,0.0643004115226337,0.1800411522633744,0.0163430212620027
4,Random,0.0273046288639307,0.0018356778891757,0.0596995072892811,0.2318084739422091,0.1543209876543209,0.8796296296296295,0.0475410817396656
4,LPP,0.0686767399311065,0.0061063040047883,0.0225414120127633,0.1047290518584449,0.0308641975308641,0.3384038800705468,0.0153060665302489
2048,NCWP,0.0097528966143727,6.018445856170729e-05,13.080894383002027,18.80371286086463,18.127514203903093,40.00552773700922,10.265473762613786
1024,NCWP,0.0104394415393471,8.565280586481094e-05,13.193513716960586,18.930428105411,17.519961605609755,39.67347938412753,10.486214611962428
512,NCWP,0.0113112712278962,0.0001391044643241,12.479828099911582,18.38833812134105,16.93287379629972,40.08983043705266,9.984572709048598
256,NCWP,0.0117257488891482,3.214223761460744e-05,9.407352665870144,15.074310290579406,12.469176057139022,34.76329954339214,7.632148955778464
128,NCWP,0.0137675516307353,0.0003983621718361,7.637197033314836,12.072584280104133,11.743141974623455,29.57868220599702,5.8648673473422015
64,NCWP,0.0153053775429725,-0.0003989569668192,4.3440205190500985,7.541873625952249,5.943074415296637,18.835822099710988,3.512159811648801
32,NCWP,0.0179753955453634,-0.0003085130010731,2.3062380809802008,4.429124377231301,3.38477366255144,12.234361574639353,1.7245019346122
16,NCWP,0.0214796513319015,9.848903573583812e-05,1.7105355923157015,3.229631200926508,2.293019480519481,8.863302335524557,1.2953065490673228
8,NCWP,0.0193589441478252,1.2882888995591202e-06,0.1161014561153253,0.3018796788197314,0.2072310405643739,0.9893077601410936,0.0637959449561125
4,NCWP,0.025339251384139,0.0020562796853482,0.0200424400699599,0.1450944932850576,0.0205761316872428,0.571284425451092,0.0143516692589005
64,ZCA-only,,,4.154974770972157,8.419060185997845,5.830269267769268,22.746487908524944,3.3113691904572877
128,ZCA-only,,,6.316807809217553,11.062632308626304,9.917387139609362,28.610327429771875,4.661684252259027
