dim,method,anisotropy,self_sim,ndcg@10,ndcg@100,recall@10,recall@100,map
768,BM25,,,15.906254020182931,19.820826769921364,20.37164096191874,35.899280760391875,12.386426602026246
768,Base,0.8695632815361023,0.7561373114585876,36.24958866693188,42.4385943688031,43.68247022182207,66.79601648351647,30.135835798891197
384,NCWP_Default,0.0101669570431113,0.0002056775265373,26.22427800219162,31.881923327769474,32.68147747314414,54.075448728226505,21.57237563667936
192,NCWP_Default,0.0116277243942022,0.0002397877688053,24.186309416992,29.70933363045145,30.005719160811758,51.31382848975441,19.68805657724691
96,NCWP_Default,0.0125768529251217,0.0003625454555731,19.519350142878043,24.91330275237986,24.540668522150007,45.50537297065075,15.729808616114989
48,NCWP_Default,0.0162112507969141,0.0005033337511122,13.283409331194452,17.81787418832177,17.545589270126307,35.43523991440659,10.466099702227153
24,NCWP_Default,0.0201441682875156,0.0005811345763504,4.34270935256153,8.680086334280478,6.713577060799284,24.765391073261444,3.264455398473128
12,NCWP_Default,0.0190757177770137,-0.0002781992952805,1.235154610588069,3.068926080161582,2.220585484474373,9.883002799669466,0.9290580570066752
6,NCWP_Default,0.0218179300427436,-0.0002734035660978,0.2049807030396606,0.8847654886720041,0.3086419753086419,3.156599059376837,0.182635123189729
