method,base_dim,away_dim,base_weight,nvidia/llama-embed-nemotron-8b_mAP,nvidia/llama-embed-nemotron-8b_nDCG@maxK,qwen3-4b_mAP,qwen3-4b_nDCG@maxK,qwen3-8b_mAP,qwen3-8b_nDCG@maxK,neighbors_union_mAP,neighbors_union_nDCG@maxK,U2_mAP,U2_nDCG@maxK,U3_mAP,U3_nDCG@maxK,overlap2_mAP,overlap2_nDCG@maxK,overlap3_mAP,overlap3_nDCG@maxK
Soft-Whitening,512,32,base_dim_512.pt,0.4697485399743776,0.5628796176535882,0.45929570901563804,0.5444175290612389,0.45929570901563804,0.5444175290612389,0.4379676692182063,0.5213811598911722,0.47983966947991097,0.5561175156424711,0.4945404919729305,0.5689857555019675,0.4818573407287991,0.5557306902800792,0.5216178939274041,0.5924341949334492
Soft-Whitening,512,64,base_dim_512.pt,0.4929914684530294,0.5806350743105085,0.48322568674697086,0.5606170439452431,0.48322568674697086,0.5606170439452431,0.46920371139214434,0.5444621695474005,0.49721131321650025,0.5714944412314936,0.5224165851363387,0.5927806720481977,0.5031098115541515,0.5751347079510131,0.5584521077570621,0.624825105926516
Soft-Whitening,512,128,base_dim_512.pt,0.5256443293423524,0.6139391256151777,0.5176684238692885,0.5937114116131874,0.5176684238692885,0.5937114116131874,0.49962567033859223,0.5777759012674487,0.5200817022144617,0.5961964851759156,0.555216427398255,0.6227909620550018,0.5266162964716958,0.6008018222008167,0.5961236031794255,0.6596445774627948
Soft-Whitening,512,256,base_dim_512.pt,0.5398986491831033,0.6307192372247027,0.5395550263798339,0.6202793172286178,0.5395550263798339,0.6202793172286178,0.5182490752329997,0.6029124780661674,0.5472695173108683,0.6208442335377676,0.5815175503396304,0.651309242753345,0.5535973017337463,0.6261342136062699,0.625078204425394,0.6922416497634596
NCWP,512,2,base_dim_512.pt,0.037255692693942924,0.02651059060058452,0.042794521421086536,0.03117243248449654,0.042794521421086536,0.03117243248449654,0.0399288985279448,0.026568943895508006,0.06073315074193339,0.06535580422955259,0.057039824742457265,0.055879335515675976,0.05968230239981213,0.06488906870394873,0.05980684444848668,0.060884948815184844
NCWP,512,4,base_dim_512.pt,0.14914776007553288,0.16892514877302597,0.14318400067374434,0.16459692652397867,0.14318400067374434,0.16459692652397867,0.14062954911145248,0.1606375099210728,0.1278832099297864,0.14630028929095096,0.14689609004490167,0.16499958058350214,0.13429578417166535,0.15550102427216164,0.17242199916608558,0.1965709757651563
NCWP,512,8,base_dim_512.pt,0.25040070505593914,0.3001198775430528,0.24746604691628313,0.30236006317531133,0.24746604691628313,0.30236006317531133,0.2306890909534497,0.27976842664904916,0.22895218125054417,0.27975378627657865,0.2879742842819109,0.3410911550034259,0.24013142614247132,0.2910772104158451,0.33074778550120504,0.390093098868827
NCWP,512,16,base_dim_512.pt,0.42023380687432743,0.49469801423208143,0.4387251802567306,0.5032539804033109,0.4387251802567306,0.5032539804033109,0.41587161806836315,0.4851759143702001,0.39899084279400654,0.46356168112758883,0.4813177324481946,0.5463749774513312,0.4099281419354447,0.4737186486253977,0.533999560003392,0.6009213317382567
NCWP,512,32,base_dim_512.pt,0.5573998110786842,0.6154569107436415,0.5274423841097993,0.5805349311228553,0.5274423841097993,0.5805349311228553,0.5059185448296776,0.5646314656440488,0.4796068792182393,0.5486117932770086,0.5707807997004061,0.6340117807571539,0.5009538188183271,0.5665637391651144,0.6567884535767818,0.7148490971891053
NCWP,512,64,base_dim_512.pt,0.6091147517397135,0.6607460211516808,0.5845146199118895,0.6361581488898274,0.5845146199118895,0.6361581488898274,0.5633718353410627,0.6175018935832727,0.5435288853931822,0.6073891130518542,0.6428684819779065,0.7023003636945147,0.5678286750641247,0.6258142218558814,0.730670645157232,0.7814933176241999
NCWP,512,128,base_dim_512.pt,0.6279023047043713,0.6907989752509391,0.6069247686610474,0.6764886823312878,0.6069247686610474,0.6764886823312878,0.5856710922996464,0.6564391185836618,0.5857253053063337,0.6540212790986453,0.6544615556075202,0.7192922137950202,0.6062263921510473,0.6682455093623034,0.7292453687740637,0.7857538386965647
NCWP,512,256,base_dim_512.pt,0.6115581114054074,0.6830001859731308,0.6066977521017215,0.6713035857476087,0.6066977521017215,0.6713035857476087,0.5877683924966434,0.6569343671214926,0.5855242687182572,0.6533092141689869,0.6506796671065724,0.7158050994197425,0.6083832148337592,0.6708768966429292,0.7300528466279286,0.7898904045377975
LPP,512,2,base_dim_512.pt,0.09751901176401868,0.10390709920296635,0.10758160523397813,0.12138859644409786,0.10758160523397813,0.12138859644409786,0.10055678182540016,0.11091305219264969,0.10225074087191008,0.11587684004304889,0.09282299008789144,0.11187240542024782,0.10165733417108713,0.11578845339912157,0.09586254581345507,0.1132608160830831
LPP,512,4,base_dim_512.pt,0.23726854861242003,0.28044135919205054,0.2638306858068913,0.30116854043728064,0.2638306858068913,0.30116854043728064,0.23395723879572056,0.27211486359587966,0.2308839556440891,0.26785913315540705,0.2606967603805759,0.3015657437558865,0.23351714086831746,0.26523597734596743,0.2686750558198373,0.3038789210794623
LPP,512,8,base_dim_512.pt,0.3516351398009211,0.4303741886281388,0.3673971145447198,0.43546701009054706,0.3673971145447198,0.43546701009054706,0.3391531510004364,0.41010661584578856,0.32399129184754805,0.38429289527057486,0.34742081912598943,0.40752915259613126,0.319592049676551,0.3776161873276303,0.3539835797179004,0.410149735821334
LPP,512,16,base_dim_512.pt,0.41165868066055245,0.49399735364304986,0.433248433384748,0.5109757243289434,0.433248433384748,0.5109757243289434,0.39322245948887824,0.47038203134078166,0.3953521966330358,0.47949475193904645,0.42790736415009495,0.4987162441581883,0.39656091779121466,0.478214864803001,0.4523661084620419,0.5203169153956048
LPP,512,32,base_dim_512.pt,0.43278810240223575,0.5174976406429915,0.4482839037910654,0.5217107297843082,0.4482839037910654,0.5217107297843082,0.4155163160531674,0.49159858504385384,0.4274648732362973,0.5073349206704003,0.45039318125762795,0.5203279936310465,0.4286948609192723,0.5053452962705132,0.4782055507182782,0.5430552434730367
LPP,512,64,base_dim_512.pt,0.4273150708391312,0.5080982962123395,0.44956799828364974,0.5203420472247312,0.44956799828364974,0.5203420472247312,0.4155024045901497,0.4871074919770501,0.4310423715181667,0.5074335378111016,0.44856420336334313,0.5128850946135395,0.43218119910183805,0.5064050519456568,0.4760015939084047,0.5363369514877281
LPP,512,128,base_dim_512.pt,0.43372081411587543,0.5165398590716981,0.45492897819209405,0.5252419036577731,0.45492897819209405,0.5252419036577731,0.4213167350898949,0.49453050005285465,0.43504109588544504,0.5100380384362374,0.45690342239656545,0.5207339210378655,0.4340051458703399,0.5076236001835344,0.4791374143984605,0.5414924691902043
LPP,512,256,base_dim_512.pt,0.43119896007682057,0.5177137951312174,0.4550923532870933,0.526769126301973,0.4550923532870933,0.526769126301973,0.42236612517253563,0.49687097881460357,0.4416234816999967,0.5171052749390249,0.4599776019262584,0.5273608239250804,0.4420431712626974,0.5157334155045721,0.4868828914929457,0.5513881938990473
Random Projection,512,2,base_dim_512.pt,0.07804934876732911,0.09070379228368965,0.07632879979735548,0.08916973193623823,0.07632879979735548,0.08916973193623823,0.07218850896856156,0.08122287792388636,0.09767049711670737,0.11450176928774793,0.09410526459964916,0.10910350058788054,0.10094371516663786,0.12133641853377515,0.10523796147205923,0.1268678706166009
Random Projection,512,4,base_dim_512.pt,0.20874763991050596,0.24368523882926205,0.21324910769743774,0.24908565187196477,0.21324910769743774,0.24908565187196477,0.19117965911277732,0.22630826572372595,0.18039275208243144,0.22135600215896348,0.20031322760369416,0.24052148696391434,0.18024138354732075,0.21717812181962134,0.21177560352429442,0.2505810657118932
Random Projection,512,8,base_dim_512.pt,0.26776387619434816,0.31212293646630257,0.2432264802594001,0.2865438665057769,0.2432264802594001,0.2865438665057769,0.23589735608107135,0.27751545103530645,0.29056931657616925,0.34127591114994177,0.31480228129818244,0.3620318403742678,0.2843613991287106,0.32947685547466904,0.3131981281366861,0.35483696244233015
Random Projection,512,16,base_dim_512.pt,0.3602821331896653,0.4203195095117336,0.3822571953036201,0.4429829637775767,0.3822571953036201,0.4429829637775767,0.34540520890755433,0.40307859607126856,0.34190786842140275,0.4184802938009879,0.3987216990909542,0.4689873764820095,0.3463283173049142,0.41888630558299866,0.4352040574192238,0.5020381815798266
Random Projection,512,32,base_dim_512.pt,0.41668961766793206,0.5028116742754932,0.4143696252367558,0.48527622584135854,0.4143696252367558,0.48527622584135854,0.3881060616711359,0.45942935889987024,0.4198960882262609,0.4943224838477449,0.4290289058620413,0.4958214211248816,0.4253593303267168,0.49525416504666087,0.4608091337902856,0.5227331827970882
Random Projection,512,64,base_dim_512.pt,0.45441352743238134,0.5464811965685191,0.4567044958699061,0.544163279265264,0.4567044958699061,0.544163279265264,0.42844740469053416,0.511657411164891,0.45250019195569874,0.5346994945933288,0.4463224509180776,0.5229411032874971,0.4508256731664258,0.5312742562193103,0.4633533302848923,0.5384269634606995
Random Projection,512,128,base_dim_512.pt,0.43621405256336954,0.5198135633773021,0.4481592727252237,0.51985210574351,0.4481592727252237,0.51985210574351,0.41482495377928924,0.4866543274091719,0.43106004533750325,0.5087989883447542,0.4450554282258701,0.5126340896059256,0.43193369894466277,0.5058998392437698,0.4724711750588621,0.5326120478331177
Random Projection,512,256,base_dim_512.pt,0.4471798667413311,0.5241451538951266,0.46375839162925453,0.5319018619995063,0.46375839162925453,0.5319018619995063,0.4280175875099251,0.4969112356286465,0.44844539385839804,0.5240102857424284,0.4695394452548354,0.5326059548130487,0.4487881031395609,0.522292733210767,0.4964231216894915,0.5537408874069145
