method,base_dim,away_dim,base_weight,nvidia/llama-embed-nemotron-8b_mAP,nvidia/llama-embed-nemotron-8b_nDCG@maxK,qwen3-4b_mAP,qwen3-4b_nDCG@maxK,qwen3-8b_mAP,qwen3-8b_nDCG@maxK,neighbors_union_mAP,neighbors_union_nDCG@maxK,U2_mAP,U2_nDCG@maxK,U3_mAP,U3_nDCG@maxK,overlap2_mAP,overlap2_nDCG@maxK,overlap3_mAP,overlap3_nDCG@maxK
Soft-Whitening,512,32,base_dim_512.pt,0.5136306094940325,0.5844934355258908,0.4763065209921251,0.5535933020630336,0.4763065209921251,0.5535933020630336,0.47332918185507167,0.5478155976196962,0.4715101954900305,0.54364022751437,0.5304020084812628,0.6023309075237586,0.4747499462040464,0.5427035343211571,0.5574468993120748,0.6239427681382598
Soft-Whitening,512,64,base_dim_512.pt,0.5098160585797691,0.5888699329289846,0.48674306295924347,0.5645439750665099,0.48674306295924347,0.5645439750665099,0.47931621248893963,0.5579213611474667,0.4885376349791589,0.5595217427660087,0.5445215177427577,0.6147484290257775,0.49293529943086506,0.5612796233768531,0.5783294175017542,0.6435535928974515
Soft-Whitening,512,128,base_dim_512.pt,0.5105620335908858,0.5934097068042798,0.49283746813562795,0.5726445560140242,0.49283746813562795,0.5726445560140242,0.4843548546879589,0.564542224892717,0.49499996630362314,0.5637450172486612,0.5503219643806538,0.6154553557012921,0.4998662241899687,0.5680821237295283,0.5846151404444825,0.6489639648316543
Soft-Whitening,512,256,base_dim_512.pt,0.5101030385305284,0.5930614036754814,0.4946624754579051,0.5765624389614191,0.4946624754579051,0.5765624389614191,0.48442678883325446,0.5661551940937651,0.5001156527710445,0.5719496492824044,0.5544626914039925,0.6241954517536007,0.5041663078217167,0.5748994126930305,0.5922554853688143,0.6594540422910364
NCWP,512,2,base_dim_512.pt,0.13725388940501354,0.14222065417043664,0.11286577132422843,0.12591766857878756,0.11286577132422843,0.12591766857878756,0.11857671869053169,0.1277552297293697,0.09592900625451814,0.1054752754599608,0.1484764830063417,0.1568950160780564,0.10683046585808341,0.11574469795847507,0.17523070917604835,0.18500346676640536
NCWP,512,4,base_dim_512.pt,0.23689709795589767,0.26704610705525994,0.223504172968091,0.25370682477093914,0.223504172968091,0.25370682477093914,0.2217701077448395,0.2518520593767029,0.19487990795511992,0.23034523349631308,0.26281971308080826,0.29651336358227376,0.20602359138665985,0.23947215463142327,0.3025563287196822,0.33481353669119474
NCWP,512,8,base_dim_512.pt,0.2681866490160691,0.32143473399502237,0.2440460409724525,0.2906682289282896,0.2440460409724525,0.2906682289282896,0.23209464727237178,0.27364459460779317,0.21210860967377715,0.24686982122906756,0.2757060837836883,0.31185652966931576,0.2190087450880872,0.25202077270304035,0.3107020526118714,0.34667595158716535
NCWP,512,16,base_dim_512.pt,0.3512697192114699,0.4077320045930848,0.36408237937334426,0.41743217737514515,0.36408237937334426,0.41743217737514515,0.34106246500005133,0.38972626544789885,0.3122105479119185,0.3771801491772249,0.38773400655854307,0.44961428998968883,0.32457109813183843,0.3895749440973466,0.44108754218935137,0.5075784296277377
NCWP,512,32,base_dim_512.pt,0.42499834355635774,0.49308302494184963,0.4221724940236631,0.47897124486892445,0.4221724940236631,0.47897124486892445,0.40247189609258444,0.46492587142348324,0.40934961019710786,0.47346178392606725,0.5032756883514525,0.5698614842312126,0.4182462146208858,0.4808245238807624,0.5545234987498294,0.6222225444857682
NCWP,512,64,base_dim_512.pt,0.45193525577301485,0.5295860062901374,0.4416749904189505,0.50557816954956,0.4416749904189505,0.50557816954956,0.42976497779008394,0.4957053615264452,0.42949312920037686,0.5052929557981071,0.513103259852097,0.5979799240550352,0.4420114565809116,0.5148821104332864,0.5628850302955298,0.6439858658189985
NCWP,512,128,base_dim_512.pt,0.46854275990194494,0.5498771214947172,0.4549050011558662,0.521773407798258,0.4549050011558662,0.521773407798258,0.4458979850690106,0.5170812099292845,0.4659833212323435,0.5439180498289159,0.5430628571304618,0.6198703811177614,0.4786923013850619,0.5536901578111278,0.6023514787769533,0.6735567819938436
NCWP,512,256,base_dim_512.pt,0.4664835519815775,0.5409812404718247,0.4797872934112817,0.5453492281068949,0.4797872934112817,0.5453492281068949,0.4580230776374312,0.5282472055152211,0.4808523170946523,0.5603781440194873,0.5541996615964921,0.6409506412768844,0.49124506150176933,0.569185230908784,0.6044926014587196,0.6889878487196542
LPP,512,2,base_dim_512.pt,0.1554944497232115,0.15977904779390206,0.15087192021658058,0.1526736984924829,0.15087192021658058,0.1526736984924829,0.14713591563100223,0.15439444749156328,0.14791518474010903,0.16029725217041987,0.173859228662768,0.18201118557314683,0.14968158286946023,0.1605280195490436,0.18823816198465493,0.19283477502583785
LPP,512,4,base_dim_512.pt,0.32185808549075967,0.39589935435777385,0.301238723857904,0.3727736379439808,0.301238723857904,0.3727736379439808,0.28634106692169226,0.35003045318854986,0.27625685492243524,0.3223215594673385,0.3070775378215143,0.35478865068940446,0.2747443919011711,0.31876658134514135,0.3191189326370032,0.3630866692207027
LPP,512,8,base_dim_512.pt,0.43853213315989337,0.5146550924259787,0.42254010253637075,0.48906533489621373,0.42254010253637075,0.48906533489621373,0.409620245266597,0.4739004244213472,0.3486681847997765,0.41486503718695183,0.3954021523420353,0.46009711051186897,0.3478008791749276,0.41168903088487946,0.4123409438727109,0.4755817223528137
LPP,512,16,base_dim_512.pt,0.4978604986041727,0.571264651498581,0.48207981662936866,0.5519443309792562,0.48207981662936866,0.5519443309792562,0.46618281467119427,0.5337963226810352,0.4175465463740339,0.48771399257514864,0.4741318304327546,0.5509379047698253,0.41942061554867355,0.4872359919141137,0.5015132098622965,0.5773702210404568
LPP,512,32,base_dim_512.pt,0.4922599974917942,0.571100379770731,0.48055151451831213,0.5604179349069118,0.48055151451831213,0.5604179349069118,0.46260952758526525,0.5404081725765363,0.42575632286925114,0.503676935119119,0.4745727027193188,0.5574714558035473,0.42787391318039497,0.5029235999516759,0.5003746009676766,0.5797091470322884
LPP,512,64,base_dim_512.pt,0.49378593022157485,0.5704422702508846,0.4824540202070856,0.5617851812223783,0.4824540202070856,0.5617851812223783,0.4638072037774587,0.5403295785797362,0.4296274971579815,0.5062246544026003,0.4850934278179544,0.5643948832733017,0.43307946388423224,0.5064493925745397,0.5133348492697173,0.5875007394799486
LPP,512,128,base_dim_512.pt,0.49144220193561494,0.570122319335179,0.48015150272407436,0.5610593854103468,0.48015150272407436,0.5610593854103468,0.46210908119430766,0.5400108216710298,0.4332179834573679,0.5100366989165702,0.4809120574403324,0.5609408934715906,0.44063940983865607,0.5132180389969093,0.5146909241186236,0.5880207447065493
LPP,512,256,base_dim_512.pt,0.4931484141746375,0.5699990193955824,0.48084421524502585,0.5626351249149424,0.48084421524502585,0.5626351249149424,0.4639754958438493,0.5421960843220137,0.4372640058037281,0.5143009810399253,0.4902570486511009,0.567845648295374,0.44230069407057926,0.5158314135625757,0.5235771884863106,0.5961264934133073
Random Projection,512,2,base_dim_512.pt,0.16700157804164742,0.1761072131991665,0.14197560805698134,0.1461117006608786,0.14197560805698134,0.1461117006608786,0.15004788039246425,0.15711880870126346,0.14971752099013894,0.16919615941320987,0.19812807047124364,0.21271413213508902,0.1578638009666191,0.17860486441324358,0.22209288417033865,0.23492082354960767
Random Projection,512,4,base_dim_512.pt,0.23943292097157143,0.280580716927101,0.22660341823928415,0.26167700710081443,0.22660341823928415,0.26167700710081443,0.20556689904622946,0.23765565459660287,0.2224557777188855,0.25224998055976183,0.2699710205733383,0.29740552247734653,0.2254550057674562,0.2523221691344901,0.2941724737634552,0.317740250137606
Random Projection,512,8,base_dim_512.pt,0.3305598540915314,0.3813442208366963,0.305853916284319,0.36174568202496593,0.305853916284319,0.36174568202496593,0.29652177796607926,0.34902365085696385,0.2915836407488084,0.3521622380562448,0.3740155639264028,0.4309897287084741,0.2920026856095501,0.34770511438723894,0.39640986838050557,0.44766742611465304
Random Projection,512,16,base_dim_512.pt,0.44578856698049785,0.5024473405482843,0.4162212316611842,0.4814766884558871,0.4162212316611842,0.4814766884558871,0.40904067495301605,0.47059943002641563,0.3759230621916589,0.4429702066444128,0.46651382664311025,0.5256405260045711,0.3803801481665453,0.44498939521441055,0.49494847970301786,0.551803459547423
Random Projection,512,32,base_dim_512.pt,0.4404459458668189,0.5107609242816575,0.45914983244884483,0.5292127438533568,0.45914983244884483,0.5292127438533568,0.42622058335317564,0.4935428558803478,0.4014386024529945,0.46659282010547437,0.4608854624856452,0.5297904868039209,0.4010431265759028,0.4626970880749998,0.48168731580967844,0.5478968235643494
Random Projection,512,64,base_dim_512.pt,0.4967917287037368,0.5703164314848514,0.4753532351746138,0.5505468843346761,0.4753532351746138,0.5505468843346761,0.4621072794714976,0.5334771962468952,0.4334360980002093,0.5038340026297158,0.48586715098046557,0.5572202787542173,0.43568664017038156,0.5038640180605899,0.5115389661088673,0.5827794246264815
Random Projection,512,128,base_dim_512.pt,0.49480067008230394,0.5708007204060184,0.47214323487386145,0.5547788869521411,0.47214323487386145,0.5547788869521411,0.4601792664258236,0.5383807714456673,0.4266681631561823,0.5008470674078976,0.4812024028427554,0.5608658963297031,0.43010682915756965,0.5007842895889885,0.5107348337497951,0.5851394478005991
Random Projection,512,256,base_dim_512.pt,0.5012108148298037,0.5733507811517827,0.4813381176263871,0.5475045355293114,0.4813381176263871,0.5475045355293114,0.46770759613789636,0.5331644897105025,0.4343322444434588,0.5083207396106172,0.4853203039339921,0.5537738635367646,0.4354230319667825,0.5080506422113171,0.5113578132810351,0.5783562895117015
