method,base_dim,away_dim,base_weight,nvidia/llama-embed-nemotron-8b_mAP,nvidia/llama-embed-nemotron-8b_nDCG@maxK,qwen3-4b_mAP,qwen3-4b_nDCG@maxK,qwen3-8b_mAP,qwen3-8b_nDCG@maxK,neighbors_union_mAP,neighbors_union_nDCG@maxK,U2_mAP,U2_nDCG@maxK,U3_mAP,U3_nDCG@maxK,overlap2_mAP,overlap2_nDCG@maxK,overlap3_mAP,overlap3_nDCG@maxK
PCA-Whitening,2048,1024,base_dim_2048.pt,0.41267901465634443,0.4767130552956087,0.41608679289216083,0.47421757942983644,0.41608679289216083,0.47421757942983644,0.3803531501187622,0.44022016158799554,0.3685720142558216,0.41993094912795015,0.41984847084223453,0.4628747192529218,0.3677256828449366,0.41628904644222736,0.43649990565679464,0.47505109313386634
Soft-Whitening,2048,2,base_dim_2048.pt,0.09709773520126719,0.10984950265532242,0.1241485487336588,0.1436901600027333,0.1241485487336588,0.1436901600027333,0.10748399497610704,0.12274083575300665,0.12013089153432772,0.14064950400271897,0.13059137510664334,0.15431272504439547,0.12236986703293044,0.14523750243059644,0.14126705634096995,0.17112674716338766
Soft-Whitening,2048,4,base_dim_2048.pt,0.27314550629903533,0.31272434203597604,0.29205956808168415,0.3290890441030253,0.29205956808168415,0.3290890441030253,0.2585250973349557,0.2924733149898135,0.22367713203155928,0.26178424423215557,0.24689811431243583,0.28664131273743243,0.23044142916398871,0.26503558061436305,0.269293019452167,0.3054698410859592
Soft-Whitening,2048,8,base_dim_2048.pt,0.331998679233809,0.39885757583070575,0.30942534468611926,0.37094144950270475,0.30942534468611926,0.37094144950270475,0.2900529459644278,0.3508741511127757,0.3261292627926755,0.3957926675201111,0.3532419151072369,0.4172166659432225,0.32122787400582414,0.3875149753657475,0.36083322823571695,0.4187796952564055
Soft-Whitening,2048,16,base_dim_2048.pt,0.35298962263738465,0.4102080775239238,0.3282260561968483,0.3912325050821034,0.3282260561968483,0.3912325050821034,0.3082561620037077,0.36916105727410203,0.3938946554618382,0.46797869775105994,0.39702728921793284,0.4581296642142956,0.3868518443004751,0.4564031484771695,0.40047969055905613,0.4558106827887602
Soft-Whitening,2048,32,base_dim_2048.pt,0.38066770154609825,0.46202084378689534,0.35871658729359707,0.4415295411138755,0.35871658729359707,0.4415295411138755,0.3401924916504341,0.42097327685394065,0.4138071425272259,0.4967055076354055,0.4232527738563968,0.49841986504783947,0.4104971726536717,0.48739540595926845,0.43385791954838293,0.5024913026986515
Soft-Whitening,2048,64,base_dim_2048.pt,0.3953753802981442,0.4819541640089042,0.37872148559710717,0.4648461376144801,0.37872148559710717,0.4648461376144801,0.35896538368265224,0.4428855615552363,0.4439301340793863,0.5226872383354885,0.45304228546617914,0.524816495597115,0.44126689437093697,0.5140791481377389,0.4633194925355331,0.5319737128808092
Soft-Whitening,2048,128,base_dim_2048.pt,0.4558716129736925,0.5348988669668145,0.428627472878447,0.5099202019923631,0.428627472878447,0.5099202019923631,0.41052793971487084,0.48927107976662065,0.49148603742144,0.5682620046059904,0.48990331519130503,0.5635694896563808,0.48891934764589234,0.5600393529522704,0.5038817140109902,0.5751000294241468
Soft-Whitening,2048,256,base_dim_2048.pt,0.4839154500237801,0.5590607496345009,0.45788338422473784,0.535752011505133,0.45788338422473784,0.535752011505133,0.43712793127633987,0.511791403408816,0.5079284566827859,0.5811998942835996,0.5109340739748143,0.5795580491592459,0.5046552689960425,0.5742782606838698,0.5261621280107986,0.5923910283106325
Soft-Whitening,2048,512,base_dim_2048.pt,0.5013457837408732,0.5814105096216097,0.4849336453799124,0.5650562087225085,0.4849336453799124,0.5650562087225085,0.4645968314785326,0.5431757335197056,0.5242144135886186,0.5958731840858029,0.5347161797201903,0.6014398311852481,0.5211418471436546,0.5898525896451758,0.5528896620254466,0.618578241748253
Soft-Whitening,2048,1024,base_dim_2048.pt,0.5180674605604071,0.5961283709443012,0.4969255659309664,0.5801844439548879,0.4969255659309664,0.5801844439548879,0.4778618323696393,0.5593126965112949,0.5330290348291593,0.6049431394771997,0.5487217828145019,0.6154064530870206,0.5299597898197826,0.5990882709164276,0.5691255762513502,0.6344507095671216
NCWP,2048,2,base_dim_2048.pt,0.07110434668842422,0.0818240313904909,0.07610640575957053,0.07996539496911505,0.07610640575957053,0.07996539496911505,0.0741788199001769,0.08148949641539803,0.06628125953572096,0.07016300479528972,0.07001822891476697,0.07986851199184804,0.06894128056708376,0.07431277130716983,0.07937057652091745,0.09393792687183482
NCWP,2048,4,base_dim_2048.pt,0.09205824106737524,0.11082767524922187,0.08273249674376318,0.09289321478462653,0.08273249674376318,0.09289321478462653,0.0821309047833242,0.09333845848494055,0.097943590250844,0.10437966097802209,0.11588714199850166,0.1254720971821672,0.10229400414123538,0.10900855283146176,0.12996946864957679,0.14240788232929993
NCWP,2048,8,base_dim_2048.pt,0.21210125843223618,0.2669434150687354,0.22180132812515554,0.28222689641440274,0.22180132812515554,0.28222689641440274,0.20714202930988054,0.2616840668208253,0.21499399423414114,0.2603577005599687,0.2635975777937531,0.31273783441953823,0.2211790831195041,0.2688204777203228,0.302160591410613,0.3584819028687125
NCWP,2048,16,base_dim_2048.pt,0.2703742698826683,0.3165777980925223,0.26143603684471683,0.3088052954793634,0.26143603684471683,0.3088052954793634,0.25547174839434217,0.304652085522639,0.28873205153817794,0.33849398980981377,0.34046857411359976,0.38896447659587496,0.29002108390764497,0.33902953926467355,0.36984653162285736,0.41880953949833316
NCWP,2048,32,base_dim_2048.pt,0.41356193138152325,0.4875729159220797,0.4105911196539209,0.4863383143508504,0.4105911196539209,0.4863383143508504,0.39723095902791955,0.4726948630922917,0.3783079991999542,0.4525558374511127,0.46693946516218887,0.5360201630493278,0.3839732354849774,0.4601741753331925,0.5191423653499555,0.5957566099600515
NCWP,2048,64,base_dim_2048.pt,0.5460505946071447,0.5951853970812487,0.5368589410579595,0.5898867864999412,0.5368589410579595,0.5898867864999412,0.5042248510700078,0.5591947249870969,0.48709939302781596,0.5593089268073324,0.5360530407533461,0.5957400907787496,0.5062234094852774,0.5775517405621444,0.6071179545524853,0.6649929491161475
NCWP,2048,128,base_dim_2048.pt,0.5647154288145547,0.6345661526302092,0.5418957201842163,0.6249337707994543,0.5418957201842163,0.6249337707994543,0.5391519428276812,0.6135339181186553,0.5465464199980754,0.6200882266558552,0.6017718756373835,0.66901229140066,0.5575170671198871,0.6297621778938516,0.6623049885507273,0.7291664372656512
NCWP,2048,256,base_dim_2048.pt,0.5800620346442888,0.6466832561864707,0.6063048912671275,0.676667074617835,0.6063048912671275,0.676667074617835,0.5719342693664795,0.6440887034362378,0.5593403774868582,0.6390789805610776,0.6049712851609601,0.6736190678905344,0.5778165473330118,0.6553910923071177,0.6778847969352797,0.7450281515709072
NCWP,2048,512,base_dim_2048.pt,0.5520922975135771,0.6230564147633812,0.57663153913566,0.6606652232506453,0.57663153913566,0.6606652232506453,0.5478096012838473,0.6272249963215837,0.5301519290077047,0.6116609190969764,0.5893654830160385,0.6625259139856978,0.543483207352152,0.6257438032349301,0.6539270688070269,0.7293969306401668
NCWP,2048,1024,base_dim_2048.pt,0.5548803396467864,0.6292254931733668,0.5872259979767726,0.6638110718004648,0.5872259979767726,0.6638110718004648,0.563112833784358,0.6422393774780951,0.5426768195803577,0.621711425145933,0.58951657028561,0.6588910547704653,0.5585767993695958,0.6366536247986255,0.6516542207150683,0.7230037151032168
LPP,2048,2,base_dim_2048.pt,0.1354876376849106,0.15073468000039184,0.15284162100279192,0.16665811109041,0.15284162100279192,0.16665811109041,0.14428081177153618,0.15906374081965274,0.13928875992021955,0.1576476818519514,0.15668542371680189,0.1836753245452617,0.1401706713984388,0.1589571220314973,0.16643303779243693,0.19336089675469292
LPP,2048,4,base_dim_2048.pt,0.2870028739247181,0.3353782300582401,0.28150333478319733,0.3384462705304979,0.28150333478319733,0.3384462705304979,0.26437577518436445,0.31517301684552024,0.24137699418530653,0.292911210210039,0.2796502602571296,0.33500123596846054,0.23874841313607265,0.290276863093518,0.28534180752240834,0.3401894459435231
LPP,2048,8,base_dim_2048.pt,0.33882880978472435,0.4056470007195761,0.3026165210915025,0.36741407085422645,0.3026165210915025,0.36741407085422645,0.2888420795780875,0.35113989914888555,0.3225930867365697,0.3898332417063413,0.33312365290040336,0.40027933753956335,0.31892822959195727,0.3792294803422335,0.3316103232548198,0.3884298239683464
LPP,2048,16,base_dim_2048.pt,0.34418994971711037,0.41364514803902974,0.3166610715699394,0.3817679028465013,0.3166610715699394,0.3817679028465013,0.2947833853471638,0.3607545185227508,0.36213084059218326,0.4390617858856634,0.3727388957795847,0.43485782667455153,0.35719474809309065,0.4270766119331459,0.375117353631734,0.4286881195978344
LPP,2048,32,base_dim_2048.pt,0.35448923757490397,0.42803857207047696,0.32630991456529934,0.3965087948351028,0.32630991456529934,0.3965087948351028,0.30449729602499476,0.3743188736985258,0.3697483608615427,0.4490318675994262,0.3824243559925167,0.4474402142086408,0.3650660563090611,0.4373869201098923,0.38632538024885,0.4434547011082858
LPP,2048,64,base_dim_2048.pt,0.3529836320966651,0.4274006448657621,0.33067090775673136,0.40154398093357757,0.33067090775673136,0.40154398093357757,0.3077713462061523,0.37823661817997384,0.3732379112785681,0.4529516560781506,0.38321546403984497,0.44757759384843265,0.3691361155560441,0.441672537319222,0.3879205167014443,0.44431598741121886
LPP,2048,128,base_dim_2048.pt,0.3589858779233869,0.43031290619243856,0.3359791235870891,0.40443166983248174,0.3359791235870891,0.40443166983248174,0.31352536502045253,0.3815831969715262,0.38135809571328594,0.45641186361020386,0.38558052288271905,0.44943524829230386,0.37762883577909284,0.4453944057005502,0.39092430867934963,0.44666305515498583
LPP,2048,256,base_dim_2048.pt,0.35943214814332175,0.43324062329699664,0.33661913343344624,0.4077026877178648,0.33661913343344624,0.4077026877178648,0.31407025952148104,0.3842524509755155,0.3835762973850979,0.46070264189738935,0.3863953717307339,0.4530048004166347,0.3796032654192084,0.4496713555328232,0.39135564868855194,0.4487846417777562
LPP,2048,512,base_dim_2048.pt,0.36028916820787144,0.43265177211289424,0.33742913495111204,0.41005019785058516,0.33742913495111204,0.41005019785058516,0.3147376859657285,0.3862934535111071,0.3841164077205274,0.461346883682425,0.38700660355872885,0.45400982620380487,0.3804701227596193,0.4505862166408224,0.3927075470686735,0.4520765339087921
LPP,2048,1024,base_dim_2048.pt,0.36118334728143775,0.43599529748811144,0.33781820611893715,0.41285066484751615,0.33781820611893715,0.41285066484751615,0.3149880146930326,0.38825959294823664,0.3840779488788361,0.4620788930324658,0.3875016369489346,0.4553348279641939,0.38032583379155305,0.4513099953777991,0.3930959598647942,0.4535050052104585
Random Projection,2048,2,base_dim_2048.pt,0.14749047084207456,0.1762641168513664,0.15698855127505706,0.1915471843369267,0.15698855127505706,0.1915471843369267,0.1393631532654455,0.16748950762141113,0.12505929944666752,0.14745673212940472,0.1378960932233807,0.16957385707507147,0.12427023787853153,0.14587995070754345,0.1437355141051184,0.17653265359397385
Random Projection,2048,4,base_dim_2048.pt,0.19563263075242224,0.21555215810300882,0.19397293905335405,0.21518942453435141,0.19397293905335405,0.21518942453435141,0.1696261831358694,0.1889455506580124,0.2029460532908321,0.23680591188939668,0.24912348549796037,0.2763302096806191,0.1998394383728486,0.23324990404455404,0.24616343279342073,0.27688881099814505
Random Projection,2048,8,base_dim_2048.pt,0.25674102158627676,0.29516784231252846,0.2437954674537224,0.2866270834904165,0.2437954674537224,0.2866270834904165,0.22794960422083,0.2709487239047602,0.2955301779227693,0.3477719789139935,0.3246702886853153,0.3653311368051233,0.2988965220935832,0.34611502787312626,0.3333417397421839,0.3691861869217249
Random Projection,2048,16,base_dim_2048.pt,0.3055589999039176,0.35891881982185014,0.28209919199164024,0.3374659408688742,0.28209919199164024,0.3374659408688742,0.2748261334599793,0.326478305691989,0.3313383381780464,0.3924487238509122,0.35372639037203385,0.40665753174952224,0.3278557126286884,0.3842502443422233,0.34845511745307334,0.3997962456444196
Random Projection,2048,32,base_dim_2048.pt,0.35477765094543373,0.42180261773651795,0.3429762185723779,0.40785740750097027,0.3429762185723779,0.40785740750097027,0.3144973853973849,0.3784702270690594,0.3643441554680068,0.44375679102985083,0.3752756085543235,0.44353546710593506,0.3579834190964797,0.4329618883900641,0.37988519437226625,0.4431303845398738
Random Projection,2048,64,base_dim_2048.pt,0.3704944260526385,0.4397783856605707,0.335002591864211,0.40197871278346115,0.335002591864211,0.40197871278346115,0.3184658590727684,0.38565859627255283,0.3784656358188361,0.4511211657351176,0.3905637546064816,0.45707121493754305,0.3713076137290647,0.4377193385532103,0.3920373134395961,0.45173039044355084
Random Projection,2048,128,base_dim_2048.pt,0.3737506605543447,0.45153121505430444,0.34696845187346526,0.4271922620762388,0.34696845187346526,0.4271922620762388,0.3247884593961286,0.40079157471153537,0.3971661430967742,0.47499131963527397,0.40160982372903653,0.473980907511375,0.3943760636089221,0.4654501598996323,0.4089457408862975,0.47353344388390495
Random Projection,2048,256,base_dim_2048.pt,0.37014929608758745,0.44760949338463896,0.3503075405549076,0.43305080677384317,0.3503075405549076,0.43305080677384317,0.324708416441449,0.4035992552318852,0.39236762766836203,0.4697032592947852,0.40362699025470006,0.4722040655353846,0.3874732349152618,0.45990869603992734,0.4089770126075194,0.47267297671396497
Random Projection,2048,512,base_dim_2048.pt,0.3773301822611207,0.4533044750955918,0.35146859053541357,0.4319613389883378,0.35146859053541357,0.4319613389883378,0.3291492547671265,0.4068784398106451,0.39286440802723793,0.4697328833868871,0.40615588072494635,0.47175314137092994,0.389653516014588,0.4602279716182134,0.4143956425099688,0.4734831464212023
Random Projection,2048,1024,base_dim_2048.pt,0.3712729098104966,0.4500881344317527,0.35187646498430214,0.4306931407381901,0.35187646498430214,0.4306931407381901,0.32589837574238795,0.4025754100283417,0.39728293150502514,0.4740319931032778,0.3992031672297983,0.46783718625051984,0.3941512396734127,0.4645553595599485,0.40680308024403167,0.4689802086032979
