method,base_dim,away_dim,base_weight,nvidia/llama-embed-nemotron-8b_mAP,nvidia/llama-embed-nemotron-8b_nDCG@maxK,qwen3-4b_mAP,qwen3-4b_nDCG@maxK,qwen3-8b_mAP,qwen3-8b_nDCG@maxK,neighbors_union_mAP,neighbors_union_nDCG@maxK,U2_mAP,U2_nDCG@maxK,U3_mAP,U3_nDCG@maxK,overlap2_mAP,overlap2_nDCG@maxK,overlap3_mAP,overlap3_nDCG@maxK
Soft-Whitening,1024,4,base_dim_1024.pt,0.27170605937207454,0.3232038702732407,0.26952076127652874,0.3151894461258754,0.26952076127652874,0.3151894461258754,0.2497291492384408,0.293566148460246,0.23324308093854043,0.2884726549811121,0.2678922932422842,0.3150408882367233,0.22535080114281447,0.2796956685260582,0.25827613220539913,0.3067527519572239
Soft-Whitening,1024,8,base_dim_1024.pt,0.3532335242861212,0.40441879208848225,0.3221389758609207,0.3657036180519859,0.3221389758609207,0.3657036180519859,0.3093727040139957,0.3523153061192129,0.35069016991101687,0.409952658958559,0.38594242248274524,0.4276299070708147,0.34600613668504365,0.4006112424750946,0.39776062747806645,0.4302813643783647
Soft-Whitening,1024,16,base_dim_1024.pt,0.3899428197740233,0.45404114153313324,0.35640397161054965,0.420461505114539,0.35640397161054965,0.420461505114539,0.3317951230897011,0.39831290196151925,0.3942870850546581,0.4710353077215123,0.4275416470249269,0.48977234629443106,0.38320401084184247,0.45638853382912675,0.4273636466432015,0.4829696275779557
Soft-Whitening,1024,32,base_dim_1024.pt,0.40844957918460184,0.4869695749478943,0.37840264448041905,0.4597848586568037,0.37840264448041905,0.4597848586568037,0.360239821965259,0.43863596052097453,0.42305756083295676,0.5046421916374636,0.4616093347405848,0.5299866951597539,0.41700522887496283,0.49554512125057465,0.47297855005072403,0.5371260652193103
Soft-Whitening,1024,64,base_dim_1024.pt,0.4662091920476536,0.538656915338662,0.44084074768623793,0.5213297024796476,0.44084074768623793,0.5213297024796476,0.41952625936146687,0.49718920148891343,0.47117280964262936,0.542276580647176,0.5058680295588134,0.570450166612491,0.4688370041372673,0.538469624796745,0.5278688280795483,0.5911960035180459
Soft-Whitening,1024,128,base_dim_1024.pt,0.5118644891083524,0.5848519765183683,0.48828051621478435,0.5668190824167738,0.48828051621478435,0.5668190824167738,0.4643084246351141,0.5397487564387767,0.505750829481428,0.57764396508045,0.5460147466097,0.6069129522199337,0.5060948446614101,0.5792372349359614,0.5755237578925437,0.6371692404876792
Soft-Whitening,1024,256,base_dim_1024.pt,0.534790923638868,0.6018306272344467,0.5078968959651462,0.5825786538540039,0.5078968959651462,0.5825786538540039,0.4833434516684216,0.5546570845936388,0.5253421760626183,0.5911896253164322,0.5603278423819306,0.6175962372882726,0.5260169806104349,0.5933510571772199,0.5920501942497848,0.6493927244824415
Soft-Whitening,1024,512,base_dim_1024.pt,0.5391439938767044,0.6135974683605547,0.5243852674398156,0.6010123940545962,0.5243852674398156,0.6010123940545962,0.49739810404401397,0.5732137812243179,0.5388713585860605,0.6014699367940762,0.5772553538405358,0.6340049789538686,0.5397696331233143,0.6041923778494656,0.6105720876780718,0.6685667020986996
NCWP,1024,2,base_dim_1024.pt,0.05074571932360909,0.05560678550540901,0.05277182439309815,0.05192650592039382,0.05277182439309815,0.05192650592039382,0.0501529308938715,0.047944681362832725,0.06843229930990531,0.06682730482962812,0.06406766091769883,0.06323760360632019,0.06368829039798504,0.06374398870584416,0.05799362902997176,0.0571177817859914
NCWP,1024,4,base_dim_1024.pt,0.08258247718903572,0.09466450768694645,0.105507408064528,0.120450913322129,0.105507408064528,0.120450913322129,0.09287074515511583,0.10469750982061894,0.09466337780633993,0.10855272215678594,0.125941899645722,0.15186824944406624,0.09898628804110639,0.11458877125342422,0.14401878358199882,0.17561762946576487
NCWP,1024,8,base_dim_1024.pt,0.201504313510393,0.24719236671869904,0.21216961230372203,0.26935356758303963,0.21216961230372203,0.26935356758303963,0.2002388413833593,0.24950089871911815,0.21899482387121838,0.2672538580616247,0.24929523331788542,0.30418829566175865,0.22175963496031223,0.272620366023512,0.26776664426912294,0.33093812326503286
NCWP,1024,16,base_dim_1024.pt,0.4071373075946483,0.46355119086695623,0.3762699702264801,0.4273235587069313,0.3762699702264801,0.4273235587069313,0.34663056338674875,0.401688548310145,0.3151634984027978,0.3726443966602221,0.40182407377566687,0.46639947720617764,0.3304579493136164,0.3851189009386092,0.4629801096037923,0.5234528746382073
NCWP,1024,32,base_dim_1024.pt,0.4666255290416814,0.5173708026456172,0.46435213008731835,0.5160530671407956,0.46435213008731835,0.5160530671407956,0.4425178986073576,0.49644049781490013,0.4239175904386305,0.48144346548117456,0.4838747950336548,0.5434424920240418,0.44394530860005477,0.5017727777539784,0.5516209513545075,0.6159649481738768
NCWP,1024,64,base_dim_1024.pt,0.5921460705926467,0.6541118621256713,0.5529682377088107,0.6295741482191743,0.5529682377088107,0.6295741482191743,0.5451461933649874,0.6164070929832068,0.5163734939471544,0.582563255346646,0.6252661494395091,0.6792576377767854,0.5408265643718393,0.6043943286020489,0.7127471849285947,0.7634392132416846
NCWP,1024,128,base_dim_1024.pt,0.6028961338503136,0.6737613769877576,0.5859547965392334,0.6658763465471159,0.5859547965392334,0.6658763465471159,0.5642495847872664,0.6425305164720984,0.5495173706606229,0.6246236020343673,0.62538575882805,0.6932285187445235,0.5748007390121972,0.6478128984841728,0.7132892508767655,0.7794168651997655
NCWP,1024,256,base_dim_1024.pt,0.6175677740310305,0.690518506558249,0.6104109079651778,0.6795485233454828,0.6104109079651778,0.6795485233454828,0.5884810454141209,0.6623267159458578,0.5776053110121812,0.6548222943199695,0.6478552604334408,0.7109389688994994,0.6026905115759588,0.6765691415830944,0.7329226214623776,0.7919991967395762
NCWP,1024,512,base_dim_1024.pt,0.6302521808498402,0.7049463219312205,0.6239485361125104,0.6921581818705121,0.6239485361125104,0.6921581818705121,0.6026879440790366,0.6746251182355454,0.5736180074768416,0.6486075349875925,0.6493019571792775,0.7162115759578581,0.596106578194892,0.6680134963271379,0.7302175196445219,0.7929904602626116
LPP,1024,2,base_dim_1024.pt,0.1419086735843963,0.14707851489625873,0.1376459883451369,0.15192618252082243,0.1376459883451369,0.15192618252082243,0.1308140334834201,0.13828552983885048,0.12915098774718045,0.14556039309341984,0.11705309203367431,0.1370221904964455,0.12607591834641727,0.1415973849179753,0.11333207498808824,0.1344201109332559
LPP,1024,4,base_dim_1024.pt,0.2430294670066281,0.2967739657157391,0.23337950467892246,0.28556276527947533,0.23337950467892246,0.28556276527947533,0.215960419392364,0.2644788122795409,0.24927395187764753,0.3071903611390685,0.28502314460031697,0.3367521252721396,0.23773470168888408,0.2922260121644073,0.2742189475024806,0.3223480203625389
LPP,1024,8,base_dim_1024.pt,0.3264808668401433,0.3778510509798064,0.28968044990254826,0.3394340050253796,0.28968044990254826,0.3394340050253796,0.27134158681583354,0.3181453139960335,0.3243774044044627,0.38555729939169153,0.3544939764543492,0.3940535884111869,0.314673141434792,0.3732529034003244,0.3455412043748848,0.3814005079225208
LPP,1024,16,base_dim_1024.pt,0.3833016224255956,0.44294474005486023,0.3500711143254882,0.4093586767373732,0.3500711143254882,0.4093586767373732,0.3273452782760396,0.38435919887571657,0.3736864232191316,0.44700747081092845,0.41072626030717746,0.47047405735812914,0.36440056321187814,0.4323039911878344,0.4131869639204431,0.4656558169969321
LPP,1024,32,base_dim_1024.pt,0.3996280578211103,0.45914969570242326,0.3609134345371636,0.4215370960811967,0.3609134345371636,0.4215370960811967,0.3417994599376583,0.3999403720647546,0.3849863055187413,0.46383926218848487,0.41994408142752526,0.4840243994008655,0.3762106008083696,0.45036096980072926,0.42535956804884606,0.48142168187951406
LPP,1024,64,base_dim_1024.pt,0.39539872872311665,0.45909572860187203,0.35892497579624705,0.41633245819741255,0.35892497579624705,0.41633245819741255,0.34011720987708793,0.39757291151913005,0.38228174143792987,0.4606673790725522,0.4188333781018674,0.48337178014225585,0.37282989412822704,0.445649411646125,0.4226910693575949,0.4781682928130991
LPP,1024,128,base_dim_1024.pt,0.399125349175956,0.46352655594124453,0.3627210642118536,0.42682947489871964,0.3627210642118536,0.42682947489871964,0.34352790260230226,0.40688577853208435,0.3861536665869202,0.46623915779697117,0.4240633590709876,0.49016702843959425,0.37512869732598036,0.44977053007408974,0.4233365143283351,0.48191542391873815
LPP,1024,256,base_dim_1024.pt,0.4004453514772651,0.4644318841191592,0.36460204127027906,0.42885744857337693,0.36460204127027906,0.42885744857337693,0.3450590101800926,0.4086093970551162,0.38660321096911404,0.4668905799203471,0.42571400218892164,0.49034164720972057,0.3756758829277852,0.45101991728016755,0.42532630485946854,0.4833570313619326
LPP,1024,512,base_dim_1024.pt,0.40226272406360364,0.4649730695327311,0.36843945982270265,0.4328204590380278,0.36843945982270265,0.4328204590380278,0.348222612523417,0.4118795110057947,0.3910564130717495,0.4730530193146305,0.4271779487366708,0.4936069539860649,0.3801121118107688,0.4572105401139598,0.42685807699925754,0.4869276649043374
Random Projection,1024,2,base_dim_1024.pt,0.0924072988639095,0.11154259927304447,0.09250114094033501,0.11414208426856484,0.09250114094033501,0.11414208426856484,0.08901619537755741,0.11057843724187517,0.09329991813214934,0.10435393838063176,0.089162690102818,0.09792458689383003,0.0922623970389803,0.10502858348252625,0.08491059498477048,0.09665603299327499
Random Projection,1024,4,base_dim_1024.pt,0.1637061268491088,0.20143734181004427,0.1554630017967157,0.19708904232350083,0.1554630017967157,0.19708904232350083,0.14115441779887997,0.17795337351131565,0.19371351944509355,0.2337616477579949,0.20777127546759694,0.24268551559700174,0.18904543999588766,0.22821022151013032,0.21192205268086692,0.24300792327340115
Random Projection,1024,8,base_dim_1024.pt,0.2662058823406698,0.30672883099681875,0.2629447519063237,0.3073924417368168,0.2629447519063237,0.3073924417368168,0.23251588237756787,0.2735476802128886,0.26460007708084937,0.32317097791540084,0.28505538084646376,0.33294874717681966,0.26085894953049815,0.3165421000515785,0.29048657422292407,0.333626319576405
Random Projection,1024,16,base_dim_1024.pt,0.4115894698084165,0.46772985802888045,0.36205544028120046,0.4139727560718614,0.36205544028120046,0.4139727560718614,0.3373754811538006,0.391051243970922,0.3885658622362894,0.4531002087583798,0.4248108748540097,0.48318955875026004,0.3866938592922303,0.4485455679720684,0.43706162557028494,0.4920323992180893
Random Projection,1024,32,base_dim_1024.pt,0.3641648077979725,0.43046459894214034,0.33757028023015473,0.4000623510423763,0.33757028023015473,0.4000623510423763,0.31143925010640827,0.3742900411605349,0.36582679711360455,0.44601477567235165,0.42147149111893756,0.492093043472176,0.3567740148288623,0.4318238203658876,0.4268351835810674,0.4884616319270444
Random Projection,1024,64,base_dim_1024.pt,0.3642329211281266,0.41404123492773687,0.3419610607746423,0.3977820299046748,0.3419610607746423,0.3977820299046748,0.3142372460950886,0.36375946365890444,0.3850298557355716,0.45416197868186525,0.40728289447287974,0.46452788504033343,0.37664506913925727,0.44401419745270915,0.414888858801378,0.4676022119779597
Random Projection,1024,128,base_dim_1024.pt,0.4033816231512591,0.4571962887226253,0.3766461717676144,0.4286659231884134,0.3766461717676144,0.4286659231884134,0.35648327731165896,0.41127978164922374,0.4020091249388148,0.4770214501246882,0.4317316383181679,0.4924313313887725,0.3928888837014584,0.4634634308866724,0.43599039829170744,0.4888225538067279
Random Projection,1024,256,base_dim_1024.pt,0.41198266209327394,0.4732396244828068,0.3813060133739314,0.4485714910315505,0.3813060133739314,0.4485714910315505,0.36123395154053856,0.4269120225315575,0.39823786922582427,0.48209863130209696,0.4340382087055551,0.4991925265195324,0.3909696046300034,0.47321574596166516,0.44425955457896366,0.505965773048684
Random Projection,1024,512,base_dim_1024.pt,0.4164936480971589,0.48062647649105855,0.3842220011831764,0.4467703364730301,0.3842220011831764,0.4467703364730301,0.36181999192225706,0.42601623151374524,0.40153602929591214,0.482832569397461,0.4359594476069586,0.5018937735992619,0.3921233406775972,0.47079900824229043,0.4392908003061796,0.5024003407184606
