method,base_dim,away_dim,base_weight,nvidia/llama-embed-nemotron-8b_mAP,nvidia/llama-embed-nemotron-8b_nDCG@maxK,qwen3-4b_mAP,qwen3-4b_nDCG@maxK,qwen3-8b_mAP,qwen3-8b_nDCG@maxK,neighbors_union_mAP,neighbors_union_nDCG@maxK,U2_mAP,U2_nDCG@maxK,U3_mAP,U3_nDCG@maxK,overlap2_mAP,overlap2_nDCG@maxK,overlap3_mAP,overlap3_nDCG@maxK
Soft-Whitening,256,32,base_dim_256.pt,0.5120037276028832,0.5928978032711936,0.4886884892837034,0.5706763776140276,0.4886884892837034,0.5706763776140276,0.4703092197353068,0.5545111522445508,0.47322226965189385,0.5494706849141164,0.5213886845546287,0.5939726440676008,0.47307544379003924,0.5497567861606486,0.539644913337688,0.6165043688666505
Soft-Whitening,256,64,base_dim_256.pt,0.5128043915953934,0.5947387806647627,0.48723271416853714,0.5694396485995161,0.48723271416853714,0.5694396485995161,0.47394673704161694,0.5574381219118674,0.4798047348618495,0.5553834065913315,0.5345911930921563,0.6106033649865705,0.4806015179603243,0.5570410628125452,0.5618944212979532,0.6418173618830665
Soft-Whitening,256,128,base_dim_256.pt,0.520230405270456,0.6016962669151195,0.49821558840868946,0.5775651853636723,0.49821558840868946,0.5775651853636723,0.4805991612127819,0.5644852572780941,0.48856705444976334,0.5690259180469411,0.5465385586078342,0.622362796169918,0.4915941739703243,0.5723754756084711,0.5760701165702695,0.6557063398154543
NCWP,256,2,base_dim_256.pt,0.1802566981121344,0.2007176459865312,0.15770029844174807,0.17441513463437475,0.15770029844174807,0.17441513463437475,0.15691292187618266,0.17199235916143324,0.12600372260873396,0.14051771999220555,0.18918007370686563,0.2106642112654812,0.1346181958170963,0.14923034973506638,0.22532484757505192,0.24861241901962788
NCWP,256,4,base_dim_256.pt,0.1916198923759694,0.2340646331716568,0.17801671056009438,0.21759791969915618,0.17801671056009438,0.21759791969915618,0.16813962438470242,0.20582670290039548,0.15813466110705385,0.19061513520967793,0.21906154070727388,0.2507863003852577,0.17261637095726823,0.20280802309630133,0.25361016315857604,0.2874083146442076
NCWP,256,8,base_dim_256.pt,0.26545192193997874,0.30087372848645466,0.23616645041253245,0.2795914457374254,0.23616645041253245,0.2795914457374254,0.24391621817606207,0.28833258288179947,0.24617909590193915,0.297218034052433,0.3215714987485281,0.3770901574743589,0.24613575966874304,0.2944105198578314,0.34097067406447,0.3959043535458004
NCWP,256,16,base_dim_256.pt,0.3583736005384156,0.4256059954112773,0.3766856696578437,0.4363949025191507,0.3766856696578437,0.4363949025191507,0.3530077499012328,0.41406327508662616,0.32787967243435495,0.39817707351956,0.41937105453887114,0.4913325053274725,0.32886498522470226,0.39871042734265605,0.4442560825365105,0.5169852191942328
NCWP,256,32,base_dim_256.pt,0.4569129187124046,0.5242083919257318,0.4258723227216931,0.494785712364038,0.4258723227216931,0.494785712364038,0.4157373660155199,0.48050588215439505,0.4262716026590377,0.4836094633558583,0.5293708838029406,0.5938888353749028,0.4341426619328478,0.49112970541010104,0.5769169067692329,0.6467896715239063
NCWP,256,64,base_dim_256.pt,0.46216621311781014,0.5410144292267798,0.4517091045348376,0.5247165285093556,0.4517091045348376,0.5247165285093556,0.4389213407299237,0.5138169597387122,0.44840687179376826,0.5181909491728613,0.5393374207084065,0.6159464212002288,0.4522664385044984,0.5214155008497957,0.579746796068131,0.6614291923485089
NCWP,256,128,base_dim_256.pt,0.4659011401078258,0.5501549459312083,0.46830931858252334,0.5428217096411836,0.46830931858252334,0.5428217096411836,0.45532204827012823,0.5318238830745264,0.46310725549996523,0.5475075353957357,0.5495449001548017,0.6356971867894442,0.472966452369331,0.556165484555607,0.6011735403679053,0.6888663059766176
LPP,256,2,base_dim_256.pt,0.20220226421256898,0.22060674996695384,0.18090681578826448,0.21786647137639834,0.18090681578826448,0.21786647137639834,0.1849279725267292,0.21260856078236706,0.1501344883927951,0.16824545641134767,0.1993858340048623,0.22311332368435968,0.15788425755506863,0.17680622974975982,0.23018769325236074,0.2536182100830755
LPP,256,4,base_dim_256.pt,0.275907229384751,0.3329517571039397,0.26187217535648827,0.3085110169531736,0.26187217535648827,0.3085110169531736,0.2471091911766633,0.29022835181766704,0.24882885194445017,0.2879740022632221,0.2910820302390179,0.33312390043634516,0.24937927746738225,0.28634667037003875,0.3062994817983353,0.34605747728164943
LPP,256,8,base_dim_256.pt,0.36140121020270466,0.4364580546310156,0.3471783598157222,0.40610944118632425,0.3471783598157222,0.40610944118632425,0.32306816703272095,0.3870197615163669,0.324059525029434,0.38791434167270544,0.3748909298040132,0.4279302623759454,0.3268899963751421,0.38823017289349315,0.3965875837222628,0.4473003192806382
LPP,256,16,base_dim_256.pt,0.4661629067708686,0.5379409641755114,0.45544512690624656,0.5305481182652052,0.45544512690624656,0.5305481182652052,0.43099351268292946,0.502491858960031,0.40756822715571644,0.49107592948451784,0.44672451991079687,0.5154484549056553,0.41012255150098975,0.49308683857258157,0.4738999040138349,0.5402968489952433
LPP,256,32,base_dim_256.pt,0.4800332592548265,0.558778467431693,0.4687047551472838,0.5486224846727593,0.4687047551472838,0.5486224846727593,0.4443896321586593,0.5193626595644527,0.42550349255884634,0.5021404510710284,0.46957451805450945,0.5383076705977634,0.4241292487424039,0.5005260597371254,0.4886173985174733,0.5571982902397535
LPP,256,64,base_dim_256.pt,0.4802502558800798,0.564940312357538,0.47256908854388696,0.5600967853000048,0.47256908854388696,0.5600967853000048,0.44325172668565166,0.5257691450171768,0.4371432538247918,0.51409539888526,0.4767439102259088,0.5468365855773933,0.43840267997438753,0.5132928310750494,0.5003924168579712,0.5679871994590017
LPP,256,128,base_dim_256.pt,0.47848716002260955,0.5629303128134224,0.47235505376244286,0.5576601918368588,0.47235505376244286,0.5576601918368588,0.4435631365135707,0.5252981526166387,0.4405578067873225,0.5170660735979273,0.483197142840827,0.5526720643343832,0.44297181433447275,0.5180764744564784,0.5063076562488856,0.5759158978064096
Random Projection,256,2,base_dim_256.pt,0.13831101858614184,0.15473266179002507,0.1317817833760119,0.150098779350929,0.1317817833760119,0.150098779350929,0.11862438147931967,0.1330849449407415,0.11718965093416236,0.13142299123966084,0.16327093654494418,0.16995254768914517,0.12474810991557274,0.1407872485697886,0.18994930506989144,0.20041334403043
Random Projection,256,4,base_dim_256.pt,0.25674920763340975,0.2946635744054112,0.24164004779900428,0.2752916332837367,0.24164004779900428,0.2752916332837367,0.22933626471806198,0.2624989734668749,0.21250702990121748,0.24386032671929192,0.2799203177253571,0.318398605264202,0.2164285520700224,0.2447021099442408,0.30040378909403437,0.3362455958591305
Random Projection,256,8,base_dim_256.pt,0.3587214423153395,0.4284351920431606,0.33648519534270266,0.4150969388184709,0.33648519534270266,0.4150969388184709,0.3289924425972331,0.4046751818063795,0.30201506661184874,0.3708310799296853,0.37268752409860384,0.4423141458555918,0.30100389927420446,0.3670035456895813,0.3755091765955273,0.44248726114534787
Random Projection,256,16,base_dim_256.pt,0.4308345166770413,0.4954650947170018,0.43902267583429255,0.49387965001371237,0.43902267583429255,0.49387965001371237,0.4032787787181554,0.45876210889304797,0.36742866562597654,0.44064652428126366,0.42196148014993096,0.487548029823792,0.3655993309108778,0.4381428946402281,0.4376610735687232,0.5033228058045752
Random Projection,256,32,base_dim_256.pt,0.45740544492064916,0.5337029405129523,0.4638781586811918,0.536725649655713,0.4638781586811918,0.536725649655713,0.42978110012743087,0.5010123004209546,0.41008329312457076,0.48541008938864766,0.4503800156251363,0.5157853050207046,0.4103681885698384,0.4841428676441669,0.47288361919841526,0.5368313704712
Random Projection,256,64,base_dim_256.pt,0.4744833753750631,0.5456853270251607,0.4513335544790126,0.5237141871979458,0.4513335544790126,0.5237141871979458,0.43327166049507126,0.5008281809890999,0.42105517108929913,0.5018632805299156,0.47797120253736397,0.5455366488413116,0.4194499063651738,0.4976843260007148,0.49628602540083006,0.5587802640809105
Random Projection,256,128,base_dim_256.pt,0.49589099599975867,0.5728790452740157,0.47678473212437406,0.5587232707228853,0.47678473212437406,0.5587232707228853,0.450327443801377,0.529935416837959,0.4341480095963493,0.511118308502524,0.48649733673936885,0.5554876201862422,0.4343884163976599,0.5094088538290757,0.509492674138615,0.5782909846307026
