method,base_dim,away_dim,base_weight,nvidia/llama-embed-nemotron-8b_mAP,nvidia/llama-embed-nemotron-8b_nDCG@maxK,qwen3-4b_mAP,qwen3-4b_nDCG@maxK,qwen3-8b_mAP,qwen3-8b_nDCG@maxK,neighbors_union_mAP,neighbors_union_nDCG@maxK,U2_mAP,U2_nDCG@maxK,U3_mAP,U3_nDCG@maxK,overlap2_mAP,overlap2_nDCG@maxK,overlap3_mAP,overlap3_nDCG@maxK
Soft-Whitening,256,8,base_dim_256.pt,0.41313278500313866,0.4736928007654952,0.4069840473401939,0.46802868037707074,0.4069840473401939,0.46802868037707074,0.3894900035557126,0.44181722737899604,0.32905069122000297,0.38593064761004764,0.38497665769059125,0.4401705144320248,0.3282640621846304,0.3827789551118949,0.40242452255635114,0.4565144893408206
Soft-Whitening,256,16,base_dim_256.pt,0.46217509211422403,0.538586083786047,0.43001620883148783,0.5049441576718692,0.43001620883148783,0.5049441576718692,0.4151612147565351,0.48699787416825374,0.4050410329871108,0.4862192069564147,0.44965445335452603,0.5202545780329284,0.40752111468299973,0.4881076112358946,0.47552433825995044,0.5448050380662172
Soft-Whitening,256,32,base_dim_256.pt,0.4728907299904232,0.5486938563936943,0.46040796043937243,0.531761488601903,0.46040796043937243,0.531761488601903,0.44700953708357816,0.5158876243312434,0.45648872891625647,0.5333421261803585,0.505559148146392,0.5761839335085952,0.4553154238491959,0.5295703843031103,0.5208913833152272,0.5885938334775115
Soft-Whitening,256,64,base_dim_256.pt,0.47036195388018326,0.5509427395564166,0.46682718127590656,0.5399342650538478,0.46682718127590656,0.5399342650538478,0.45238836379259084,0.5213034886972437,0.46405421661236357,0.5364645097969065,0.5146693716680664,0.584285427826709,0.46680948300189823,0.5371767738077219,0.5446701266657641,0.6105792893625667
Soft-Whitening,256,128,base_dim_256.pt,0.4788564780033573,0.5557660329478802,0.47120420728331786,0.5467469856202807,0.47120420728331786,0.5467469856202807,0.45660536798956336,0.5277803790999194,0.469997036954423,0.5424390546195632,0.5211564444247648,0.5915925322173086,0.4742428056682173,0.5439299522826289,0.5564419902425531,0.6219392581267617
NCWP,256,2,base_dim_256.pt,0.16971676744466047,0.19905923434244432,0.15216502616966565,0.17488227997508518,0.15216502616966565,0.17488227997508518,0.14770084204137854,0.1753921306015795,0.12352279689348931,0.1426620342727845,0.18421981740740465,0.20557157313662286,0.13104024876250997,0.1500234850480113,0.20927487919573365,0.23270000607017652
NCWP,256,4,base_dim_256.pt,0.23261794548803602,0.28520648286634986,0.22625902241337592,0.26721518821161405,0.22625902241337592,0.26721518821161405,0.2074117812595311,0.2536260186123094,0.20860680603622891,0.24510048066724888,0.2778601663692219,0.32128451619354215,0.21112205147716687,0.24571255472198514,0.30465006279906226,0.3498476190852767
NCWP,256,8,base_dim_256.pt,0.28435358685381756,0.32410752756528227,0.28716727043268403,0.3177478799606913,0.28716727043268403,0.3177478799606913,0.26119414861052304,0.29689587105455584,0.2616600948676816,0.3075022569973165,0.34218347612144684,0.38725432641444973,0.2715569038912725,0.3147900167823338,0.3824888528826662,0.4234704542626444
NCWP,256,16,base_dim_256.pt,0.3732932456883956,0.436225265738281,0.3694852696090335,0.4283857509118626,0.3694852696090335,0.4283857509118626,0.35778411034796453,0.4132831051820639,0.3538345887212013,0.4179827262533743,0.4177310566624934,0.4819742450868025,0.3678506326625635,0.4293923150337282,0.46939087519775796,0.5300858867097249
NCWP,256,32,base_dim_256.pt,0.41278850285477164,0.48868176991607937,0.4044599245809324,0.4724929541226182,0.4044599245809324,0.4724929541226182,0.3934465664520769,0.46135997762995185,0.42570460523558573,0.4981806423865705,0.5264520238945117,0.5988779687240225,0.42830070066396536,0.5023211635720113,0.5735826383764749,0.647312193787143
NCWP,256,64,base_dim_256.pt,0.43675442721928087,0.4973808640723834,0.44636169531613523,0.5063892179447346,0.44636169531613523,0.5063892179447346,0.4309622539946479,0.4859734261412989,0.4412060830642715,0.5066261255618449,0.5205686458417452,0.5870414397139903,0.4513227220452895,0.5153262340200555,0.57300302435073,0.6388650637800796
NCWP,256,128,base_dim_256.pt,0.4513228266864038,0.5281101056864295,0.44355590808704193,0.5096067193003871,0.44355590808704193,0.5096067193003871,0.4317281427561108,0.49881566582390713,0.4647523672219944,0.5434702036751308,0.5401555453790904,0.6198762104219373,0.4708394578358402,0.5463163742341184,0.586609627207591,0.6651620262163763
LPP,256,2,base_dim_256.pt,0.13739673248048068,0.1405463896900713,0.13135513945413624,0.13785566286790277,0.13135513945413624,0.13785566286790277,0.12038678389311154,0.1254778228499573,0.13124258367520206,0.14554358392709849,0.18305101405298999,0.19899874918357913,0.12863873675483903,0.1382846772172759,0.18779815180137138,0.19386387327468083
LPP,256,4,base_dim_256.pt,0.25977508012871536,0.31610023370768214,0.25522848788585334,0.3104185887791904,0.25522848788585334,0.3104185887791904,0.2449643611284689,0.2923038936938778,0.24696025482732514,0.283192849700318,0.31316782707164015,0.3493421997511002,0.24007428663550573,0.2723581133081199,0.31395292962376314,0.34461780203734593
LPP,256,8,base_dim_256.pt,0.4054161530266605,0.4725373137876619,0.3777251801575854,0.44433270905345557,0.3777251801575854,0.44433270905345557,0.36680760670290985,0.428611766392303,0.3325971145110643,0.40505106598119106,0.371809062041627,0.43561681669592367,0.3344197554769664,0.4025564649340996,0.3860868580437195,0.44341093008820026
LPP,256,16,base_dim_256.pt,0.44819397123703963,0.5255370500777737,0.41729280048572953,0.4881453715725656,0.41729280048572953,0.4881453715725656,0.39974228953754015,0.46873826713986844,0.38141933810748324,0.4627410112410782,0.4191632913965646,0.4962232821891716,0.3829167504128622,0.46257151904740484,0.43839236803304776,0.5149236000067838
LPP,256,32,base_dim_256.pt,0.4502160000292969,0.533584366933214,0.42185428186249874,0.4981569297603321,0.42185428186249874,0.4981569297603321,0.40567329822543596,0.4788941729489456,0.39801266148691716,0.48448724740632304,0.42987228133471633,0.5074901312131911,0.402012521603475,0.48570097834895376,0.44703958953863,0.5238636943758002
LPP,256,64,base_dim_256.pt,0.4596888706038142,0.5405435906340363,0.43059905441130886,0.5058529033869671,0.43059905441130886,0.5058529033869671,0.41397646375781955,0.48488354105644144,0.40456726923514524,0.490402167557102,0.4381112707642069,0.515145478357979,0.40539594610503027,0.4889559496092209,0.4532505091167473,0.5294083845121086
LPP,256,128,base_dim_256.pt,0.4513174202393012,0.5330354579758064,0.4267759793913297,0.5068032854030857,0.4267759793913297,0.5068032854030857,0.41009986673635423,0.48536970466326557,0.40965787044899754,0.49481078033417203,0.4410250011584108,0.5200446582790561,0.4132012766677207,0.49544406138190505,0.458532085965822,0.5367238888120366
Random Projection,256,2,base_dim_256.pt,0.18727587363030654,0.20457075074943393,0.1686875175060255,0.18843624671182702,0.1686875175060255,0.18843624671182702,0.15723292752570672,0.17416408730695865,0.15918817039481586,0.17817513173936303,0.18729411038148547,0.2013461999561631,0.1667822795402081,0.18540529857009555,0.21408445447227858,0.2252924941745906
Random Projection,256,4,base_dim_256.pt,0.2012830244929251,0.22616425839135512,0.20695302552990824,0.2428630916022143,0.20695302552990824,0.2428630916022143,0.18064303835284734,0.20642634997380588,0.1924050020388542,0.2231516178876744,0.24709438797812533,0.2679925667706911,0.19345022983393245,0.2216370413723392,0.2619492916225498,0.2778450550496045
Random Projection,256,8,base_dim_256.pt,0.34014177540074547,0.4073951346882259,0.30370236878763324,0.3640069062603851,0.30370236878763324,0.3640069062603851,0.29708319619340395,0.3576425492752826,0.2838207742894689,0.35079865825479634,0.3219808293139982,0.3853312277290498,0.2880279848112434,0.3511409664571836,0.34514144949946246,0.4037480902585773
Random Projection,256,16,base_dim_256.pt,0.3476794405168597,0.3926362453342321,0.3273950957707607,0.37170199386563124,0.3273950957707607,0.37170199386563124,0.3145865290395814,0.35973176170464105,0.3141798082954675,0.3753206160663799,0.35656897094428425,0.40782949891211245,0.31864519687185805,0.3788362500166811,0.3838768762329743,0.435523738480522
Random Projection,256,32,base_dim_256.pt,0.45981797798757423,0.5271367871934322,0.43948280155215036,0.506664239164064,0.43948280155215036,0.506664239164064,0.423684038040552,0.48857966748144266,0.3727526531159431,0.44542553048488454,0.42801587928119433,0.49877336801728367,0.3769226606984841,0.44803700404098323,0.45586617009775,0.5262616549161373
Random Projection,256,64,base_dim_256.pt,0.47570220857068474,0.5460540960239726,0.44046334546497673,0.5081226397539254,0.44046334546497673,0.5081226397539254,0.43866595141434755,0.5024209012906156,0.42444588030662755,0.5029912017913432,0.4727378828877186,0.5407683820798662,0.42318882433701144,0.5014705474138582,0.48653629988726654,0.5547985045079119
Random Projection,256,128,base_dim_256.pt,0.4567760456362707,0.5398643332226354,0.44703223735624675,0.5209945309402485,0.44703223735624675,0.5209945309402485,0.4276522144052223,0.49740322925528196,0.4124666044056644,0.4898468624328456,0.4519568460276332,0.5237290980816413,0.4176762483294502,0.49307314752337256,0.47945129480945087,0.5503013353077777
