method,base_dim,away_dim,base_weight,nvidia/llama-embed-nemotron-8b_mAP,nvidia/llama-embed-nemotron-8b_nDCG@maxK,qwen3-4b_mAP,qwen3-4b_nDCG@maxK,qwen3-8b_mAP,qwen3-8b_nDCG@maxK,neighbors_union_mAP,neighbors_union_nDCG@maxK,U2_mAP,U2_nDCG@maxK,U3_mAP,U3_nDCG@maxK,overlap2_mAP,overlap2_nDCG@maxK,overlap3_mAP,overlap3_nDCG@maxK
Soft-Whitening,1024,4,base_dim_1024.pt,0.22469643831672567,0.25845898438961856,0.23245696678207142,0.2714531362782094,0.23245696678207142,0.2714531362782094,0.21262048661159155,0.2447152532650396,0.21770991210564866,0.2584218472162006,0.24891557799060343,0.2849730064443715,0.22383631052973052,0.2636159988652546,0.2787307621517072,0.31517512380596524
Soft-Whitening,1024,8,base_dim_1024.pt,0.2965478414316421,0.3636619907711378,0.2925316432386881,0.35246974452677515,0.2925316432386881,0.35246974452677515,0.2724718912192097,0.33107200857264985,0.31740123400510556,0.3871237777395695,0.33846748547715166,0.39432016385835,0.3194155107872158,0.3857662118235914,0.3625166371152187,0.4139162482573656
Soft-Whitening,1024,16,base_dim_1024.pt,0.3581573847724554,0.43650430261031975,0.3445713331945981,0.4168812173628764,0.3445713331945981,0.4168812173628764,0.3263740643739053,0.3944355683123704,0.4005382219858137,0.4793491118778602,0.41157193370230677,0.47276011428125386,0.3991626177022837,0.478681637076552,0.42578795231311095,0.4902351251118068
Soft-Whitening,1024,32,base_dim_1024.pt,0.4177652891282557,0.4910997528396429,0.4061612863289972,0.4824199443067085,0.4061612863289972,0.4824199443067085,0.38224662974049833,0.45336009593797083,0.4294534336706552,0.513031251555384,0.4515033595385304,0.523107104139253,0.4308668371741312,0.5114256158887315,0.4741034671398041,0.5422667956276435
Soft-Whitening,1024,64,base_dim_1024.pt,0.4187316181005924,0.501842354298544,0.4122321931192458,0.49234266681286243,0.4122321931192458,0.49234266681286243,0.38620456727279884,0.4639106975701114,0.4492712342577869,0.5318263253601476,0.47674852844509963,0.5518247783725778,0.4516378554063677,0.5324625175295709,0.5071194723688994,0.5799947581276844
Soft-Whitening,1024,128,base_dim_1024.pt,0.4453066863143254,0.5212133771555809,0.4388808392555511,0.5138633578417321,0.4388808392555511,0.5138633578417321,0.4111985187822542,0.4819055185892803,0.4652351605172171,0.5441768644936154,0.4801832931035236,0.5546630864294309,0.472165201378865,0.5488691247806433,0.5230434363780447,0.5926370859701088
Soft-Whitening,1024,256,base_dim_1024.pt,0.4443070759742348,0.5224574494776151,0.4293855312859362,0.5093400804339709,0.4293855312859362,0.5093400804339709,0.4099021304811735,0.48356322062530854,0.4690939388733084,0.5500598494817376,0.4924113233881153,0.5664580583514156,0.47511645512067585,0.5526829691062699,0.535744680784583,0.6030657201462525
Soft-Whitening,1024,512,base_dim_1024.pt,0.4517234274990104,0.532017527896268,0.43744523943506813,0.5182945916857795,0.43744523943506813,0.5182945916857795,0.4163675300341762,0.4929791046090686,0.4753590281344692,0.5564123645636005,0.49783138680479433,0.570857359468287,0.4816047425021576,0.5595038931647762,0.5420453512315704,0.6101383801824788
NCWP,1024,2,base_dim_1024.pt,0.16242436566004048,0.17911721512229922,0.1504435224007895,0.15763216343278777,0.1504435224007895,0.15763216343278777,0.14650762610302354,0.1568889201032764,0.13246719647122368,0.15534056277201233,0.21146759348423172,0.23569105544653446,0.1361035495386894,0.15893218673718895,0.2390765352844955,0.26358369128722225
NCWP,1024,4,base_dim_1024.pt,0.1992307055296319,0.2196402802906809,0.1949510347270621,0.21766856061811235,0.1949510347270621,0.21766856061811235,0.1772518604241039,0.20156253469542224,0.17335156719896627,0.20099647215670724,0.21857323490745617,0.2387721558767576,0.18565455225112276,0.21591878601643036,0.25411837028684175,0.28206125877145
NCWP,1024,8,base_dim_1024.pt,0.24834870207190896,0.2807959814385225,0.2582438177822855,0.294863525870093,0.2582438177822855,0.294863525870093,0.2512631700807333,0.2840421148399419,0.23086048663223208,0.28261466364969934,0.30264344333521853,0.34761300007002205,0.24410753639800675,0.2968222547040565,0.34969301389369717,0.4023126998211777
NCWP,1024,16,base_dim_1024.pt,0.3512390505563296,0.40138870541626814,0.3249957078277032,0.37935796465388094,0.3249957078277032,0.37935796465388094,0.3094507571908553,0.3643658228608072,0.31367110474687065,0.36677846375233486,0.38430752999607243,0.44618087407988816,0.3204997556141553,0.37177561215167076,0.4317671343803843,0.49562536214333364
NCWP,1024,32,base_dim_1024.pt,0.40054163039550056,0.4616492608807756,0.3989045775225528,0.454927894221349,0.3989045775225528,0.454927894221349,0.37411767644351807,0.4333816755945918,0.41374787488072884,0.4864234678331262,0.47566642734455905,0.5426706799362653,0.42938405874469393,0.49760137715052555,0.5332517069120619,0.5998212135736487
NCWP,1024,64,base_dim_1024.pt,0.4157186807918409,0.4850504337290241,0.4261938975636185,0.4888526277595789,0.4261938975636185,0.4888526277595789,0.39872150675125606,0.4663385920254706,0.4395047675123223,0.5173770878580993,0.5011026629791122,0.5791319496577841,0.4545389658401186,0.5312316899172341,0.5571127529976639,0.6354946162656243
NCWP,1024,128,base_dim_1024.pt,0.4309860078261071,0.49700924265979207,0.44058842604254134,0.5139850710849775,0.44058842604254134,0.5139850710849775,0.4149812598278802,0.48539086056738073,0.4626085963556684,0.5452341043713874,0.5287211101086482,0.614769888562092,0.47774856532439197,0.5571308217214862,0.5921199065207882,0.6767616292375225
NCWP,1024,256,base_dim_1024.pt,0.44592925633823444,0.5260283390920744,0.46148141077485894,0.5386266668451234,0.46148141077485894,0.5386266668451234,0.43168249940262343,0.5098564861638635,0.47956178333635796,0.5589651441336191,0.5382258330524368,0.6186686270628481,0.4944705438036773,0.5725915580071556,0.6022919049308378,0.6854829306282962
NCWP,1024,512,base_dim_1024.pt,0.45148040281085944,0.5473836185787132,0.4671317976455768,0.553740283390501,0.4671317976455768,0.553740283390501,0.4410737518343617,0.5311257494640049,0.48541189916995414,0.5666250333656465,0.5578754849783305,0.6424964496080507,0.4975148790867162,0.5769888902260069,0.618811390867961,0.7042119899201702
LPP,1024,2,base_dim_1024.pt,0.14038575374939413,0.14301365016638218,0.14181452007697926,0.1447978077220139,0.14181452007697926,0.1447978077220139,0.12981980957379538,0.13024194719461837,0.14681477711177934,0.16102845168856939,0.19549551573940024,0.21012053073426507,0.15306116137234038,0.16586019689579534,0.22369676288879572,0.23908385240796956
LPP,1024,4,base_dim_1024.pt,0.22267200728331893,0.27214121019511245,0.22325254091889732,0.27690436191776785,0.22325254091889732,0.27690436191776785,0.2025073494504271,0.24653896041027634,0.23501101875534824,0.27813784733353375,0.25801883510989093,0.2940986387798702,0.23932644432355774,0.27929564119629735,0.274309048094394,0.3060802298257669
LPP,1024,8,base_dim_1024.pt,0.3189616048515689,0.38740414239640425,0.323524312972038,0.38599962874431887,0.323524312972038,0.38599962874431887,0.2955707072246822,0.35939002693170496,0.3373421243530374,0.4073359831398026,0.35053452924627027,0.4164638209664565,0.3406887862234482,0.4081220125104687,0.37745111867588044,0.43827055468674847
LPP,1024,16,base_dim_1024.pt,0.35849246999778794,0.4289044926607878,0.3508906826747213,0.4174199312166644,0.3508906826747213,0.4174199312166644,0.3325318119194232,0.39694212299419496,0.3804008223042517,0.454984418997064,0.39166481371230966,0.4545291722175035,0.38368688684027324,0.4568688750346643,0.4135663270982506,0.47563622271798783
LPP,1024,32,base_dim_1024.pt,0.358827554444032,0.42669871995392694,0.35843957240598345,0.4195220537200208,0.35843957240598345,0.4195220537200208,0.33788621527408186,0.39813485101823803,0.383290241709182,0.4557831877068575,0.39812653041789137,0.46040112708632247,0.383796507257417,0.4554448810904591,0.41729939949536377,0.4791035847285731
LPP,1024,64,base_dim_1024.pt,0.36112967697837833,0.4305372595591216,0.36307786584198404,0.42658500307109276,0.36307786584198404,0.42658500307109276,0.34093334979675644,0.40211658712599907,0.3830785256841466,0.45902448976415156,0.40359595934106773,0.46690440057566546,0.3838727891297772,0.45907475013711974,0.42437694294362105,0.4872442111839976
LPP,1024,128,base_dim_1024.pt,0.3601194572389625,0.42788710221821885,0.362560359474911,0.4239912770857884,0.362560359474911,0.4239912770857884,0.34051596729509115,0.399853755538577,0.38372785366759826,0.4587139035202965,0.40298769334462425,0.46642440755168696,0.3846411925915738,0.4587452085530034,0.42400284707457764,0.4867869857214362
LPP,1024,256,base_dim_1024.pt,0.3632520106979597,0.42897880427584295,0.3657905024453467,0.42501684157144093,0.3657905024453467,0.42501684157144093,0.3432758465153084,0.40069806775546424,0.386486561370111,0.4604518361638763,0.4033122866121403,0.46629776810615353,0.3875501814803087,0.46066553978696784,0.424332014661303,0.4866460305124947
LPP,1024,512,base_dim_1024.pt,0.37196116724248035,0.44266559286805823,0.36846914708503603,0.4347939331277195,0.36846914708503603,0.4347939331277195,0.34710136694546095,0.41042297046773907,0.3890980537453942,0.46493487060064737,0.40910048524901443,0.4747422538102481,0.39009513819822,0.4657465486011963,0.4303373436935998,0.4967346191485565
Random Projection,1024,2,base_dim_1024.pt,0.14877885641680438,0.1605865386015601,0.1468275860963979,0.15534274035251575,0.1468275860963979,0.15534274035251575,0.1327054906387151,0.14105333275197424,0.1264454278616976,0.13693768842217174,0.1674998992470855,0.17876850331347854,0.1333824846800885,0.14193625439432558,0.19149317073502195,0.20026945819770875
Random Projection,1024,4,base_dim_1024.pt,0.17748386308921899,0.20803782415674257,0.18939310045181376,0.21386357283388108,0.18939310045181376,0.21386357283388108,0.1668087775990518,0.18825642608044738,0.19563842808797702,0.2264127886188512,0.22490714880642204,0.2444125853698849,0.19884280930466447,0.22996665737369812,0.24942221656854385,0.26752101683952123
Random Projection,1024,8,base_dim_1024.pt,0.2858964705008278,0.3555297479603596,0.26454292285630276,0.339296301942493,0.26454292285630276,0.339296301942493,0.24689660859149826,0.3148213678850013,0.30803874575972007,0.3760992752639376,0.34168289245222605,0.41177654078240644,0.30791802113413014,0.3720376177567744,0.3601058335303816,0.42231704301780715
Random Projection,1024,16,base_dim_1024.pt,0.34009788412260905,0.4088231880541815,0.3061514506528349,0.37248449177594123,0.3061514506528349,0.37248449177594123,0.2953471140955772,0.35890726350197977,0.3342505274451598,0.4007700091040289,0.34983849454950566,0.41657660779683203,0.3390429643188425,0.4032637778030836,0.37505147050147347,0.4403313161480902
Random Projection,1024,32,base_dim_1024.pt,0.35640296716529535,0.42574577428623345,0.3424602451455906,0.4176583079598626,0.3424602451455906,0.4176583079598626,0.32227946128551027,0.3882288840495607,0.3754490815469427,0.45147186131670125,0.3922431013831585,0.46606081759456247,0.3808452248859154,0.4534845839219782,0.41778502024505393,0.4887927739716926
Random Projection,1024,64,base_dim_1024.pt,0.3695593412638092,0.4423789743542475,0.35662322812848907,0.42610737551166494,0.35662322812848907,0.42610737551166494,0.33498144486594617,0.4016553477217239,0.38601960185979795,0.46332235653609477,0.4066275992526346,0.4721482312716328,0.3914656469344164,0.4668088391609061,0.4363343401530731,0.49879844333466133
Random Projection,1024,128,base_dim_1024.pt,0.39165095407560424,0.45619656778142376,0.38157565341999294,0.4448389592706824,0.38157565341999294,0.4448389592706824,0.3592105749598653,0.41856762751833076,0.3985058601699611,0.47751347121256116,0.4255500403206933,0.49196835406366646,0.3994631652185437,0.4763938529857175,0.45047325291971946,0.513614807260415
Random Projection,1024,256,base_dim_1024.pt,0.3676660565405044,0.44857063395265745,0.3701807705233353,0.4464749083314864,0.3701807705233353,0.4464749083314864,0.34367240190200365,0.41638320188972544,0.38997304155618173,0.4708123367713351,0.4128526997268185,0.4873634282840226,0.3918249416972117,0.47236775041398904,0.4432876527674662,0.5172887887395402
Random Projection,1024,512,base_dim_1024.pt,0.3801834239718768,0.4519282695196777,0.3736187910827673,0.4405935672948994,0.3736187910827673,0.4405935672948994,0.3521948527738966,0.4173733004921721,0.39337282754398417,0.467098970874483,0.41507797091054244,0.4800738507699861,0.39455456812451534,0.46757138501864604,0.4371944354489968,0.5022555934661042
