dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
2560,Base,43.6961799907257,47.54245018037648,52.61930890870868,69.50892750662184,40.22280823192443,0.849758505821228,0.7225356101989746
1280,NCWP_Default,63.8095231728073,67.71894764108556,75.9160575900345,92.02222095270216,59.244064414295,0.0671807453036308,0.0045276712626218
640,NCWP_Default,63.233489944835775,67.15425657635747,75.2774295441225,91.48853256749726,58.68580309378309,0.0703135728836059,0.0048630153760313
320,NCWP_Default,62.086936779359846,65.99115670459098,74.20491729958019,90.41187080557924,57.49470610097571,0.0730042681097984,0.0052603259682655
160,NCWP_Default,58.06044199887776,62.19146238226811,69.43971484750779,86.8962622496669,53.77113750463288,0.0669603422284126,0.0043083745986223
80,NCWP_Default,53.41615275748106,57.26046068819881,64.0027061099108,80.5161544692503,49.33307190356132,0.0767817497253418,0.0059900903142988
40,NCWP_Default,44.05898495806284,47.85886823282358,52.89468704661229,69.65137627534799,40.627436223017085,0.0811511352658271,0.0056661735288798
20,NCWP_Default,28.21446014415378,31.71559513331465,34.82656232047952,50.87218351139121,25.78530072592704,0.0560021437704563,0.003901180345565
10,NCWP_Default,7.935274022179688,9.961934809936022,10.762256761674768,20.414128829257088,7.141438099040622,0.0702507123351097,0.0034860763698816
5,NCWP_Default,0.9015744896967894,1.592006247067848,1.4775841441839892,4.897112139656676,0.8011617409908433,0.0766361802816391,0.0063615478575229
