dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
2560,Base,43.6961799907257,47.54245018037648,52.61930890870868,69.50892750662184,40.22280823192443,0.849758505821228,0.7225356101989746
1280,NCWP_Default,65.18198283803234,68.99465445288804,77.54777414116869,93.12249123543968,60.513713587855776,0.0544333681464195,0.0029790205880999
640,NCWP_Default,64.53475016555657,68.39917387773907,76.67407150024653,92.4496485505464,59.94003431234145,0.0557964742183685,0.0030644489452242
320,NCWP_Default,63.33529248641195,67.2330650795113,75.41312215744723,91.49524009772792,58.764050529406006,0.0583519749343395,0.003324853722006
160,NCWP_Default,59.877526558064645,63.97003900635022,71.42851139193063,88.54804122717437,55.49362573452685,0.0548846237361431,0.0028893295675516
80,NCWP_Default,55.46597032249429,59.35105423754807,66.14527777776064,82.57060439744241,51.34157667499618,0.0640252754092216,0.0043060630559921
40,NCWP_Default,45.62837464227414,49.38933046348264,54.63993779329258,71.16918868078311,42.0898737163537,0.0633296370506286,0.0041209575720131
20,NCWP_Default,25.18410274866289,28.07771654182744,30.694548328282917,43.960094322026606,23.118401524355644,0.051312256604433,0.0034209485165774
10,NCWP_Default,7.578852378940165,9.459435316752424,10.197758688322258,19.21751459194586,6.819885930835635,0.0524190627038478,0.0029092673212289
5,NCWP_Default,0.5449323912288634,1.082679103487051,0.9721044523072389,3.632691123217168,0.4790524411371686,0.0389521606266498,0.0021491521038115
