dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
2560,Base,43.6961799907257,47.54245018037648,52.61930890870868,69.50892750662184,40.22280823192443,0.849758505821228,0.7225356101989746
1280,NCWP_Default,66.62378234265412,70.4525422601003,78.86809236630428,94.34747152474274,62.001408511865655,0.0407691933214664,0.0016428845701739
640,NCWP_Default,65.9310606717368,69.73781262733742,78.22778457757597,93.67045269475648,61.28272004992345,0.0417766496539115,0.0017082818085327
320,NCWP_Default,64.63424389416662,68.52928757397348,76.63062064499219,92.5874937688489,60.09690561142407,0.04369842633605,0.0017517542000859
160,NCWP_Default,62.0762523234667,65.90593773149959,73.50253720331203,89.41998218913415,57.65315236189238,0.0393605269491672,0.0015812463825568
80,NCWP_Default,56.65744659132269,60.19541751801085,67.04624100135523,81.98581853685735,52.53549711662657,0.0377091243863105,0.001604420132935
40,NCWP_Default,44.495390795271135,47.69781239917626,52.815462457888586,66.90516901560228,41.1161548398828,0.0429378971457481,0.0018414305523037
20,NCWP_Default,24.78315172832169,27.67869197453913,30.38246450911065,43.8303229231993,22.741150590249674,0.0435640439391136,0.0025685466825962
10,NCWP_Default,6.964218664303654,8.771203574329673,9.352082290738933,18.122296769412905,6.289638845128693,0.0455540306866169,0.0012171781854704
5,NCWP_Default,0.5536446921509545,0.9988354927737504,0.8671649712516586,3.115772504017228,0.5035294077282179,0.0365928001701831,0.0015174511354416
