dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
64,PCA-White,41.5166091750639,46.28545787691406,51.81722931570325,72.89450537694499,37.854273226640586,0.0707073733210563,0.0047105546109378
64,Soft-White,40.93417503253741,45.64658290644773,51.21622399567705,72.06688269288146,37.2806835690944,0.0725823566317558,0.0057117384858429
64,Random,47.09402879111398,50.94542229533779,56.31859026426616,73.13169435023912,43.485361643029805,0.0697628557682037,0.0054867165163159
64,LPP,29.14263413844662,32.85938203866752,36.40614311687409,53.24814283675293,26.510387288922587,0.0837463065981864,0.0075276098214089
32,PCA-White,32.97543527814719,37.37692175004468,41.45857962034397,61.38634247775213,29.992144929502384,0.0850119143724441,0.0074374517425894
32,Soft-White,32.81154992257132,37.16891133010117,41.2884372884112,60.99184294314948,29.831364260292887,0.0854050666093826,0.00718150800094
32,Random,39.9716158962384,43.949380177855815,48.45757375653687,66.25995369015064,36.73483800437143,0.0748396962881088,0.0051108719781041
32,LPP,25.69677268836524,29.406043267963224,32.396049000449864,49.30856210090233,23.352967476163908,0.0848615542054176,0.0072145340964198
16,PCA-White,21.996102003098457,25.76912131480115,28.33635818035236,45.68285496466829,19.91036556902038,0.0880313292145729,0.0081841144710779
16,Soft-White,22.07083743393681,25.859721403249157,28.40968060098728,45.82661541595496,19.989955079133512,0.0878511741757392,0.0074872891418635
16,Random,25.05738865591213,28.37428574509132,31.362430986178342,46.51452465462497,22.788968506591743,0.0658671557903289,0.0048805358819663
16,LPP,20.03034447625028,23.36983841261265,26.01629491638145,41.53051789717456,18.025835424068696,0.0848289728164672,0.0076064420863986
8,PCA-White,11.666328119676448,14.692629074985794,16.016551434574637,30.338941973490478,10.409545890360242,0.0786555632948875,0.0069846832193434
8,Soft-White,11.66075791785128,14.662855729292724,16.03137583933654,30.260659749093865,10.390269430861776,0.0793914422392845,0.0086831850931048
8,Random,6.605872212837062,8.801553124825684,9.303106354550165,19.927056290818136,5.89117150923663,0.0677202865481376,0.0040464121848344
8,LPP,10.746813283310184,13.587993957500782,14.3318110574126,27.81859230877387,9.701869233362409,0.0827407985925674,0.0071779997088015
4,PCA-White,1.2054933314502476,2.181436268288308,2.0043877586122165,6.88935477589289,1.0588486296509956,0.092128500342369,0.0086070792749524
4,Soft-White,1.2029248259404142,2.1688409670896345,2.009387758612217,6.841256561607177,1.052790318499831,0.0919769555330276,0.007513319607824
4,Random,0.2865316982308032,0.6281762370462036,0.4821299572460563,2.243178935537204,0.2627109739506196,0.0631009563803672,0.0031040126923471
4,LPP,1.0292999695448657,1.9580492765248467,1.759373977222468,6.379711291944874,0.9111983887749412,0.0954449027776718,0.0083103580400347
2048,NCWP,70.43518308936811,73.88341339970847,82.2585557502693,95.84547069539036,65.9083246179417,0.0394562967121601,0.0015446449397131
1024,NCWP,69.83554013542701,73.32974017059192,81.85431553610758,95.72175899525784,65.25628261597173,0.0394427850842475,0.001580027048476
512,NCWP,69.11773731712228,72.61414683781584,81.06641721412363,94.99756394561156,64.52873384034264,0.0396960787475109,0.0016986902337521
256,NCWP,67.55815618403808,71.10719310130008,79.21111345519617,93.46280893057472,63.070020989983966,0.0428841784596443,0.0019762103911489
128,NCWP,64.15753741662958,67.8204114544779,75.69349811068732,90.76008714800751,59.70460204787239,0.0426752939820289,0.0018918414134532
64,NCWP,57.62751817984949,61.35646694352308,68.44560406077977,84.16793296590008,53.39303732200927,0.0441140346229076,0.001746263471432
32,NCWP,42.52431000295051,45.83148700114845,50.590828076879326,65.26236611233756,39.27542400958248,0.0362326726317405,0.0010711407521739
16,NCWP,22.4183028515986,25.49785741465633,27.823735709174414,42.110357699089874,20.482919811299197,0.043369136750698,0.0022039271425455
8,NCWP,4.025404485070937,5.570669924478677,5.721413926974299,13.302953399709166,3.631622106532183,0.0357297174632549,0.0006343155400827
4,NCWP,0.1791376896257313,0.4392541440486948,0.313307268170426,1.6595480588726716,0.1672548247583115,0.0594862848520278,0.0040397373959422
