dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
2560,Base,43.6961799907257,47.54245018037648,52.61930890870868,69.50892750662184,40.22280823192443,0.849758505821228,0.7225356101989746
1280,PCA-White,65.50304884160603,69.41585867901468,77.84532863763305,93.73696476382447,60.87292861930187,0.0424847789108753,0.0018151403637602
1280,Soft-White,64.55503474577607,68.48998638309808,76.96591214128725,93.05642626882332,59.92703467418765,0.0450210087001323,0.002152572851628
1280,Random,44.92850333129087,48.77727671447503,54.31690854295926,71.22240204883452,41.30753771235803,0.0708504542708396,0.004655179567635
1280,LPP,40.66337440602671,44.173726947527705,48.55883924544958,64.05238016550506,37.523952549941605,0.0724621713161468,0.0056497291661798
640,PCA-White,61.6410948481252,65.84477057338535,73.73783235289028,91.12694628214228,57.1722375542032,0.0484448038041591,0.0022689020261168
640,Soft-White,60.41941534890014,64.67539933934111,72.59639850274282,90.3251053005758,55.93944096187114,0.0504100993275642,0.0027629006654024
640,Random,44.42873662853752,48.18923564104063,53.65452737289559,70.10674422093956,40.85134933411905,0.0682750195264816,0.0047578681260347
640,LPP,35.1643638615083,38.46681449080292,42.29566536459188,57.12428794344707,32.32585815921929,0.0751133859157562,0.0060596382245421
320,PCA-White,56.121583439580405,60.64840195391332,67.75817168123311,86.85179648714798,51.88475975353182,0.0542265065014362,0.003187711816281
320,Soft-White,54.72596330000984,59.342107153902326,66.2229967722141,85.84041935777786,50.54928443084149,0.056167047470808,0.0032177120447158
320,Random,43.69136891145455,47.5546216551759,52.613193335228914,69.61592133343125,40.24477194105389,0.0743819996714592,0.0055579957552254
320,LPP,30.737659576937386,34.03053906363554,37.30636399296823,52.29842737819479,28.16292986887484,0.0768302083015441,0.0059298272244632
160,PCA-White,49.09677549398365,53.85021385018456,59.88244062152626,80.48561014333644,45.21083748435448,0.0609493367373943,0.0038392720744013
160,Soft-White,47.67814925054591,52.52325282649194,58.159616877403096,79.20423982749652,43.91738673303878,0.0627770498394966,0.0041237045079469
160,Random,42.50837179831971,46.18814363696787,51.396603671897225,67.60497849226526,39.0483814112576,0.0684998333454132,0.0041921357624232
160,LPP,27.27480588432681,30.557563588196423,33.44378874776771,48.38881254131785,24.926257007695703,0.077775165438652,0.0058435755781829
80,PCA-White,41.019964905186846,45.63004621235825,50.608429186084656,71.27952484291683,37.53380270392158,0.0675116702914238,0.0044435593299567
80,Soft-White,40.10050718139183,44.691221748078455,49.43277503347922,69.96469457996618,36.71944063129713,0.0695695951581001,0.0049948911182582
80,Random,40.93814347758576,44.67316957250061,49.549935357463326,66.23395836501513,37.55988297201054,0.0728705748915672,0.0058511365205049
80,LPP,24.71933496212931,27.9118539092533,30.54468095849816,45.27077251874774,22.52730258891665,0.0779961347579956,0.0063167423941195
40,PCA-White,32.78581768243531,37.10050642180964,40.74431369255204,60.195821708335984,29.93060992574875,0.0793530493974685,0.0064753191545605
40,Soft-White,32.396068069881224,36.597362459956834,40.344011345271184,59.417556816453946,29.51867143009264,0.0795637518167495,0.0068530882708728
40,Random,35.13732107524404,38.55789834673495,42.50290616188779,57.85129047489088,32.24648137820421,0.0700238272547721,0.005886853672564
40,LPP,21.735665061878453,24.878567939862062,26.93367599229545,41.41240351388352,19.84890704263534,0.0789533481001854,0.0061384588479995
20,PCA-White,22.83392132429524,26.4502681177812,28.940673828852816,45.597494613624285,20.72761876709319,0.0809471681714057,0.0071696806699037
20,Soft-White,22.62060673853745,26.236008076601458,28.528920696020737,45.14140600943426,20.582115106505324,0.0807478278875351,0.0054499832913279
20,Random,24.352835467617428,27.314841183786765,30.02855118221579,43.686298685396615,22.236585216097733,0.0712581649422645,0.0053776027634739
20,LPP,17.498163457327834,20.316901258302,22.0018140045554,35.1807394699799,15.90782858325558,0.0804484710097312,0.0064824153669178
10,PCA-White,11.879039193026138,14.513605255119366,15.770059617194391,28.206687108956952,10.647786163244623,0.0851559564471244,0.0067430608905851
10,Soft-White,11.84258130578374,14.461578331913923,15.697796311872263,28.07020986806059,10.622705171572926,0.0849268436431884,0.0072511746548116
10,Random,9.475355481845254,11.755457893278782,12.530765069551888,23.44770868195673,8.55271920628344,0.0945760458707809,0.0096562374383211
10,LPP,10.34095853915642,12.700406916904605,13.607059876010746,24.66307673340972,9.322336051978432,0.0828681290149688,0.0071508698165416
5,PCA-White,1.8282307917544225,2.911129755458349,2.728476688043638,8.055766876764075,1.6546525198376545,0.088388979434967,0.0091592501848936
5,Soft-White,1.829516719886325,2.9147187466357725,2.7334766880436385,8.094100210097409,1.6536173749418792,0.0882500410079956,0.0102099440991878
5,Random,1.0395311874495416,1.7962922163195716,1.6827565428917564,5.446232387343143,0.926179227828758,0.0604233331978321,0.005401202943176
5,LPP,1.9478608422911576,3.080695711395386,2.8751399085950164,8.530279228021907,1.7544082511451269,0.0848463997244834,0.0070414198562502
