dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
2560,Base,43.6961799907257,47.54245018037648,52.61930890870868,69.50892750662184,40.22280823192443,0.849758505821228,0.7225356101989746
1280,PCA-White,64.73964482802617,68.62317500057704,77.0727504266446,92.95361769105055,60.09447669980747,0.0553961247205734,0.0031555031891912
1280,Soft-White,63.80162095314703,67.75021699652818,76.18506853533526,92.40450127144834,59.16730353832831,0.0569231361150741,0.0032135131768882
1280,Random,44.95649785613082,48.79598219369557,54.3166158842291,71.152983342366,41.34110174214828,0.072477176785469,0.004896325059235
1280,LPP,42.77557394829781,46.13226950067447,50.995589577913705,65.70146139761133,39.47636175962301,0.0715016275644302,0.0055335345678031
640,PCA-White,61.48795679730169,65.60206121380017,73.34827833037583,90.45120982319509,57.01719544525419,0.0549704208970069,0.0031019782181829
640,Soft-White,59.77752846773575,64.02744022451165,71.65148290099872,89.4000667711412,55.39369225694559,0.0596521086990833,0.0037641932722181
640,Random,44.48809760090586,48.25252865089397,53.710230687554805,70.18441717373011,40.91270362244881,0.0701354891061782,0.0050156223587691
640,LPP,36.09239653535996,39.20648227260718,43.02652521420854,56.95568331100726,33.266483573428,0.0738471671938896,0.0057639256119728
320,PCA-White,54.70726841171045,59.24738380387328,66.17687295607865,85.51893961403837,50.521414451235145,0.064340054988861,0.0044939992949366
320,Soft-White,53.39224838518225,57.95419918973408,64.78205131169665,84.30517910375042,49.24317755218024,0.0653764829039573,0.0043292320333421
320,Random,43.721411993762665,47.58429759082789,52.63682293479602,69.63236613438194,40.27719729527416,0.0740422531962394,0.0054785101674497
320,LPP,30.23886990648832,33.149341372265354,36.28588577682088,49.510516081395686,27.78925552189533,0.0757104828953743,0.0056970408186316
160,PCA-White,47.63869069123466,52.41664219900792,58.01647981701095,78.80241126319962,43.88588000844598,0.0646067187190055,0.0042994068935513
160,Soft-White,46.550611373782566,51.26620908911333,56.84351118147981,77.54275140321289,42.8075159137247,0.0666661337018013,0.0047068623825907
160,Random,42.54448749507841,46.24010140690704,51.42865597205141,67.72952260991231,39.087732148934,0.0705092996358871,0.0044930689036846
160,LPP,25.604320735643128,28.447831878235508,30.943343434260303,43.83892186150037,23.496148324611767,0.0766688734292984,0.0055614039301872
80,PCA-White,40.38595226901286,44.96086686971648,49.69404204479383,70.1111417885241,37.01825807732747,0.0716993883252143,0.0048198821023106
80,Soft-White,39.42882854689491,43.988544324550304,48.48715162089026,68.75482848997494,36.1624135379934,0.0736797600984573,0.0056340233422815
80,Random,40.96520536608542,44.6975108240043,49.61401049094921,66.3223404493557,37.572351620425735,0.0706387013196945,0.0055272025056183
80,LPP,22.140710382982643,24.94484111957956,27.20333134644048,40.17438916862832,20.204360175129885,0.077595442533493,0.0060967425815761
40,PCA-White,32.57748825962092,36.8262757137874,40.623917143784034,59.88876048493322,29.68644128362289,0.0843515843152999,0.0072028692811727
40,Soft-White,32.11929253661711,36.322463225011056,39.97659719903356,59.05014999419914,29.284025532883824,0.0845061689615249,0.0075949267484247
40,Random,35.16893740043054,38.56664585624355,42.61098949522113,57.84525346007818,32.24908211329776,0.0731066465377807,0.0063389400020241
40,LPP,18.89415769570498,21.65175043271684,23.5657659816655,36.40878815802216,17.18459313005946,0.0785109773278236,0.0059847747907042
20,PCA-White,22.820578985851185,26.328815608941035,28.957919942817966,45.19031461832923,20.66909689813372,0.0876334905624389,0.0083748204633593
20,Soft-White,22.541468219843573,26.06133365908336,28.639792958690983,44.97009708663362,20.40463986526922,0.0871680676937103,0.0063164988532662
20,Random,24.379668217936388,27.341632112312897,30.07874959798561,43.724706626630336,22.250982419821167,0.0678006783127784,0.0050015007145702
20,LPP,15.23136491436935,17.76904146877203,19.3826746212801,31.190149674206,13.783725786856852,0.0786230489611625,0.0062342109158635
10,PCA-White,11.89017367528249,14.55575616724902,15.60971077941367,28.15378956131012,10.72275747294957,0.0944268479943275,0.0083769857883453
10,Soft-White,11.807885105490316,14.46741865771594,15.508677446080329,28.035451103199605,10.650734721291316,0.0933557972311973,0.008699026890099
