dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
2560,Base,43.6961799907257,47.54245018037648,52.61930890870868,69.50892750662184,40.22280823192443,0.849758505821228,0.7225356101989746
1280,NCWP_Default,67.01743600470192,70.8492664058995,79.27101267623203,94.7256234945632,62.40951045584116,0.0229109674692153,0.0004973328323103
640,NCWP_Default,65.38101223993579,69.31258446403021,77.48823210280412,93.602147289725,60.80133745944404,0.0244047958403825,0.000615605560597
320,NCWP_Default,63.56900252282698,67.54275764919096,75.55218676046638,91.84147637240396,59.04457430973267,0.0295669324696064,0.0008801901130937
160,NCWP_Default,60.828852729582486,64.94271833543242,71.97618321496208,89.10454509762464,56.59124859686171,0.0268128309398889,0.0005772946751676
80,NCWP_Default,56.260747894492326,60.243564966651405,66.96647252362511,84.01264885938235,52.12457666146789,0.0329784154891967,0.0009243593667633
40,NCWP_Default,46.24700402323702,50.04590835053821,55.25491916165165,71.88430138347304,42.74188517632356,0.030533779412508,0.0011423162650316
20,NCWP_Default,26.97948927975117,30.122127953503814,33.152286120904044,47.62734345540567,24.65875647291656,0.0350635312497615,0.0011971330968663
10,NCWP_Default,8.426357777353259,10.66155173615738,11.350996727849251,22.03869202641762,7.579055235831589,0.0363754890859127,0.0008032935438677
5,NCWP_Default,0.5354903995144846,1.0588971320352298,0.9265685045948204,3.5113707819207014,0.4762114299900897,0.0393393039703369,0.0007217196398414
