dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
2560,Base,43.6961799907257,47.54245018037648,52.61930890870868,69.50892750662184,40.22280823192443,0.849758505821228,0.7225356101989746
1280,PCA-White,66.08618860643377,69.96072548116395,78.53938295232213,94.2727212037694,61.43343827502255,0.0335764586925506,0.0011265110224485
1280,Soft-White,65.20429123679165,69.16871433358666,77.57118263144419,93.77715385262272,60.59658318919996,0.035747654736042,0.0013041794300079
1280,Random,44.92356882283309,48.77294139728171,54.31690854295926,71.21934649327896,41.302847565952014,0.0696632415056228,0.0045010228641331
1280,LPP,43.17466328863655,46.94323393439403,52.13988048160319,68.7128264161431,39.70447325803863,0.0696645826101303,0.005138233769685
640,PCA-White,62.71808681099559,66.79766794352399,75.02100698724283,91.92441455697973,58.15022610739942,0.0390366576611995,0.0013829806121066
640,Soft-White,61.553194650364304,65.72032792973552,73.77482345761887,91.09307708049133,57.03487071993714,0.041540078818798,0.0018905699253082
640,Random,44.43299461371824,48.20271755190167,53.6550273728956,70.1833275542729,40.85778836697354,0.0670091286301612,0.0045787910930812
640,LPP,36.742163059263305,40.41452866165663,44.68981610673758,61.10832122313222,33.677827433161944,0.0734193697571754,0.0057812007144093
320,PCA-White,57.497502985643386,61.95956442825141,69.54286058932419,88.38641878966298,53.11578738257,0.0454622209072113,0.0022557803895324
320,Soft-White,55.97975952271872,60.5157936552451,67.87069587468201,87.09325394421394,51.681597962552594,0.048309039324522,0.0023912130855023
320,Random,43.71768950599031,47.5648076069901,52.64697309713369,69.58076406526082,40.26684076369048,0.0706894323229789,0.0050139930099248
320,LPP,33.37149051161877,36.963532951311,40.804844941758,56.86109775367132,30.52929635536989,0.0749805346131324,0.0056241462007164
160,PCA-White,49.88968374371155,54.65451015962907,61.10535618737509,81.76145392252022,45.84908082663642,0.052488699555397,0.0028868485242128
160,Soft-White,48.52383137039224,53.34009098994479,59.415855712069664,80.3269151892376,44.6156290112252,0.0558207482099533,0.0032222112640738
160,Random,42.49627304919301,46.19066361121793,51.37142906872263,67.65739912718588,39.04545064557475,0.0666913837194442,0.0039696833118796
160,LPP,30.33172322122708,33.960929330026865,37.24871674846436,53.59255225447966,27.7407250224368,0.0758959203958511,0.0055472739040851
80,PCA-White,41.407777550983496,46.08812195290676,51.189608583329886,72.14983388600176,37.861737170900106,0.0638003498315811,0.0041154134087264
80,Soft-White,40.4405633446715,45.097982214557,49.9647722745072,70.72015129485484,36.99987398162013,0.0666171982884407,0.0045821699313819
80,Random,40.94840858130674,44.68552896413235,49.53381380357861,66.21791297027829,37.58220347620818,0.0699632465839386,0.0054298075847327
80,LPP,27.04693876819988,30.62345556519682,33.20591009716995,49.38924880419521,24.74983314511446,0.0776152312755584,0.0061415359377861
40,PCA-White,32.932368523415754,37.29844077756839,40.94903928077102,60.65566036324188,30.048335965146816,0.0780300572514534,0.0063019944354891
40,Soft-White,32.56015155827638,36.81959078155474,40.569463579663335,59.90442950060093,29.65747630593152,0.0786899030208587,0.0067816614173352
40,Random,35.150319023922,38.55255033936796,42.57498949522113,57.880074982114806,32.2341031775868,0.0607445389032363,0.0046591632999479
40,LPP,23.279480976328337,26.623256893838963,28.91667416384355,44.36897029868278,21.21888816071,0.0792559683322906,0.0061787646263837
20,PCA-White,23.107849030102088,26.849832328818195,29.192832820007865,46.3623799186408,21.010806814836005,0.0816991031169891,0.0073299892246723
20,Soft-White,23.048564366045003,26.72705497551697,29.11247725278097,46.08942035912996,20.95230624753616,0.0814302414655685,0.005336008965969
20,Random,24.34689538180493,27.32574693105396,29.97353034888246,43.70823830097969,22.247079049439336,0.0649344399571418,0.0045249201357364
20,LPP,18.05411256908056,21.054688824234216,22.66762773935225,36.631343606058,16.42853522419412,0.0807910934090614,0.0063928887248039
10,PCA-White,11.866633317129182,14.52868856032564,15.714330472809364,28.18888097088377,10.657798753748397,0.0864383429288864,0.0068938978947699
10,Soft-White,11.8128587679255,14.47997572024622,15.633810270789164,28.162006724766183,10.614980274692758,0.0858974754810333,0.0076185017824172
10,Random,9.477300060537576,11.744354504445804,12.552765069551883,23.408482491480537,8.546530125183585,0.0895194560289383,0.0087072299793362
10,LPP,10.54019721810864,12.9024169745901,13.946223281535728,25.118270774094565,9.467949516592157,0.0822664275765419,0.0070824474096298
5,PCA-White,1.801706178035276,2.9403686946273524,2.698604194309303,8.347073106353198,1.6336551811012685,0.0786411315202713,0.0073757315985858
5,Soft-White,1.786522915270532,2.9227962532428133,2.676937527642636,8.3145731063532,1.620360723984883,0.0790072754025459,0.0088941808789968
5,Random,1.0315637260191697,1.7954061143960471,1.6794232095584232,5.486232387343142,0.9183504751016583,0.0592400170862674,0.0052621141076087
5,LPP,1.901484524368081,3.0172335507449595,2.835232170499779,8.324571909281726,1.7223089319440836,0.0892650485038757,0.0082094687968492
1280,NCWP,67.04862740572514,70.88645574958107,79.34158432233393,94.72820354421864,62.4231814295921,0.0308385957032442,0.000889662944246
640,NCWP,66.4118114202994,70.28183855884119,78.61283484815625,94.24088991223616,61.81078880260722,0.0317325182259082,0.0008595977560617
320,NCWP,65.30962408663441,69.106974047676,77.50145097446686,92.9867640412325,60.68444781555632,0.0312815755605697,0.0008307536481879
160,NCWP,62.972463029564295,66.62901419937202,74.47668312358428,89.45022558984338,58.52457196359764,0.0331108719110488,0.0009956184076145
80,NCWP,56.71632768447642,60.113618058624176,66.89263369290668,81.2054328394442,52.64863631587937,0.0323672778904438,0.0010056253522634
40,NCWP,43.77289502298186,46.82946831458217,51.54321282597135,65.06360803554406,40.58096618199908,0.0345243029296398,0.0008280009496957
20,NCWP,23.42969684944462,26.22296711580529,28.462031595769933,41.43549310971074,21.578884685699705,0.0247995387762784,0.0008626477210782
10,NCWP,6.862879870623314,8.53291136609607,9.338046443115983,17.50110997484976,6.14492892110304,0.0311404503881931,0.000526065530721
