dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
2560,Base,43.6961799907257,47.54245018037648,52.61930890870868,69.50892750662184,40.22280823192443,0.849758505821228,0.7225356101989746
1280,NCWP_Default,67.04862740572514,70.88645574958107,79.34158432233393,94.72820354421864,62.4231814295921,0.0308385957032442,0.000889662944246
640,NCWP_Default,66.4118114202994,70.28183855884119,78.61283484815625,94.24088991223616,61.81078880260722,0.0317325182259082,0.0008595977560617
320,NCWP_Default,65.30962408663441,69.106974047676,77.50145097446686,92.9867640412325,60.68444781555632,0.0312815755605697,0.0008307536481879
160,NCWP_Default,62.972463029564295,66.62901419937202,74.47668312358428,89.45022558984338,58.52457196359764,0.0331108719110488,0.0009956184076145
80,NCWP_Default,56.71632768447642,60.113618058624176,66.89263369290668,81.2054328394442,52.64863631587937,0.0323672778904438,0.0010056253522634
40,NCWP_Default,43.77289502298186,46.82946831458217,51.54321282597135,65.06360803554406,40.58096618199908,0.0345243029296398,0.0008280009496957
20,NCWP_Default,23.42969684944462,26.22296711580529,28.462031595769933,41.43549310971074,21.578884685699705,0.0247995387762784,0.0008626477210782
10,NCWP_Default,6.862879870623314,8.53291136609607,9.338046443115983,17.50110997484976,6.14492892110304,0.0311404503881931,0.000526065530721
5,NCWP_Default,0.4693107988839478,0.9404268833852274,0.7956134453781513,3.191626913484692,0.4267420236232331,0.0361929945647716,0.0017442989628762
