method,base_dim,away_dim,base_weight,nvidia/llama-embed-nemotron-8b_mAP,nvidia/llama-embed-nemotron-8b_nDCG@maxK,qwen3-4b_mAP,qwen3-4b_nDCG@maxK,qwen3-8b_mAP,qwen3-8b_nDCG@maxK,neighbors_union_mAP,neighbors_union_nDCG@maxK,U2_mAP,U2_nDCG@maxK,U3_mAP,U3_nDCG@maxK,overlap2_mAP,overlap2_nDCG@maxK,overlap3_mAP,overlap3_nDCG@maxK
Soft-Whitening,256,16,base_dim_256.pt,0.452666794158145,0.5490018095770692,0.4339657754400911,0.5149155803511128,0.4339657754400911,0.5149155803511128,0.4190171346575018,0.5041668141309095,0.4379549789029614,0.516074033170679,0.46199674140870445,0.5398487059348215,0.4387095790343375,0.5129702972866548,0.47534692082291213,0.5503372463540409
Soft-Whitening,256,32,base_dim_256.pt,0.47445305638174623,0.5584023689354792,0.43966248042485817,0.5165414629296646,0.43966248042485817,0.5165414629296646,0.427048015751481,0.50773366702708,0.4889981948768691,0.562967404784038,0.5030050410587564,0.5755641871271635,0.4910280415130064,0.5639242418052717,0.5276580612859421,0.6010546296546273
Soft-Whitening,256,64,base_dim_256.pt,0.5003860207825935,0.5776482215500389,0.4730912466741735,0.5482644536250497,0.4730912466741735,0.5482644536250497,0.4596767737516271,0.538143039885375,0.4988269756166557,0.5717122195504752,0.5274304201745679,0.6007283272197292,0.5007935051153531,0.5729871782898441,0.5547490992424655,0.6294919917920708
Soft-Whitening,256,128,base_dim_256.pt,0.5129029804050171,0.5902170355533786,0.49000440816443186,0.5647006363440846,0.49000440816443186,0.5647006363440846,0.47408937656791467,0.5524436360227325,0.5153001491851568,0.5877985348532048,0.5520732434183641,0.6234514055838887,0.5170878555475799,0.5888615168077275,0.5810121058100782,0.6536280318738847
NCWP,256,2,base_dim_256.pt,0.09301324653156755,0.10185195752189195,0.0982900649368756,0.10059265486349758,0.0982900649368756,0.10059265486349758,0.09212779198764301,0.09713296614607211,0.058538996422438115,0.05708210386655842,0.06692809374998487,0.07114499921332337,0.05774225005172291,0.05662236890899448,0.07132488943099363,0.07631759365887243
NCWP,256,4,base_dim_256.pt,0.1682457085106212,0.20646463651648211,0.16646355142297561,0.20211873042339795,0.16646355142297561,0.20211873042339795,0.15628062743794993,0.19150235879715666,0.14848133172114125,0.18463608944155424,0.1504472092382701,0.18019925578293683,0.14943277907449481,0.1847482580405333,0.16502850924613652,0.19641216326542965
NCWP,256,8,base_dim_256.pt,0.24836352909872433,0.28155646882499674,0.21193823746282103,0.24614258101279668,0.21193823746282103,0.24614258101279668,0.211995292933742,0.24173420023588807,0.2586268379294289,0.3108077541731021,0.32132153142458564,0.3764953902587632,0.26448338541058675,0.3131753162780272,0.36024884400034357,0.4124356265043978
NCWP,256,16,base_dim_256.pt,0.34356446553058184,0.40891515279187785,0.33821795428704676,0.39151435065308815,0.33821795428704676,0.39151435065308815,0.327739118141846,0.381924654565033,0.3252728941865485,0.39606344470344684,0.4007320215758393,0.47701313671091783,0.33987354738269243,0.4058421302519771,0.45780642739255367,0.5307671605379447
NCWP,256,32,base_dim_256.pt,0.45991066732347485,0.5307951577832343,0.4324378085123264,0.5121548881729495,0.4324378085123264,0.5121548881729495,0.42456634525495024,0.4977605619296972,0.41266968044191926,0.48364305695408333,0.5044963118883269,0.5757806533603609,0.42143530094805337,0.4899512160503672,0.5524682782551056,0.6215808665094281
NCWP,256,64,base_dim_256.pt,0.529775197236121,0.5853434289639217,0.49156296770780067,0.5578435447609426,0.49156296770780067,0.5578435447609426,0.4754759197027047,0.5404180781053184,0.47225867004685296,0.5443971975397763,0.5526264672154877,0.6207708365029765,0.4866259912591398,0.555668355411239,0.6104125977424344,0.6757336154234496
NCWP,256,128,base_dim_256.pt,0.5258779149297482,0.6041701907826859,0.5351049242019217,0.6121719333772913,0.5351049242019217,0.6121719333772913,0.5107758631851874,0.5890222826067646,0.47894425737123886,0.5626851279891203,0.5778841362973757,0.662732256977786,0.49084227423617655,0.5708704580786164,0.6332748357490007,0.7150055438904982
LPP,256,2,base_dim_256.pt,0.08366607755338427,0.09129547083445748,0.0889062248151259,0.09503191581440965,0.0889062248151259,0.09503191581440965,0.08328880260857278,0.08708023358277807,0.09411911064689696,0.09737642649862763,0.09455791842185393,0.0963867170310824,0.0940304051958238,0.09784400862848806,0.09487196488908198,0.09809564366481355
LPP,256,4,base_dim_256.pt,0.2546016244528143,0.30136910747419954,0.2161139717250595,0.2517285117698959,0.2161139717250595,0.2517285117698959,0.20726236666899958,0.24359053395516833,0.20731325271134463,0.24917860399075295,0.22382381498339446,0.2672758896641984,0.20165378911089674,0.24078482496026296,0.2152893286516673,0.2507751424267358
LPP,256,8,base_dim_256.pt,0.40428559399324027,0.46627836872996203,0.3410712628219617,0.40370017836895156,0.3410712628219617,0.40370017836895156,0.34776406013936,0.407462588004563,0.358931039745153,0.4254799788547738,0.3745033018423643,0.4428229619349918,0.35448787097003387,0.41495590961557915,0.37111029571759396,0.43098209651540204
LPP,256,16,base_dim_256.pt,0.45171501898347793,0.5424510479297212,0.41506911184147527,0.5043546205237472,0.41506911184147527,0.5043546205237472,0.412428256831097,0.4983175412223313,0.430268225098766,0.5108030366095808,0.4390774786622411,0.5175877389386965,0.42794734347283236,0.5030761723272407,0.445559422393678,0.5174946837475669
LPP,256,32,base_dim_256.pt,0.4409608349824762,0.5353679467773924,0.4237933329227122,0.5192094455808162,0.4237933329227122,0.5192094455808162,0.4095010349501588,0.49918976021735856,0.43486660306179925,0.5164226038029629,0.4523295410553376,0.5356143806990781,0.43464761130218027,0.51220659428091,0.4635704212829122,0.5445098324356413
LPP,256,64,base_dim_256.pt,0.44160089891371623,0.5341013094579038,0.4171963486462085,0.5109306453293129,0.4171963486462085,0.5109306453293129,0.40188381983069316,0.49264805774719345,0.4468144803787771,0.5270113625843421,0.4630819684448769,0.5467313291974585,0.4467353843030866,0.5219386981290424,0.4753643736000767,0.555340814357897
LPP,256,128,base_dim_256.pt,0.44161055244128855,0.5331003087983633,0.4191811532927225,0.5124215646021875,0.4191811532927225,0.5124215646021875,0.4028472774465519,0.4910831419155171,0.4509346142378818,0.5304169098414963,0.4687216959052277,0.5500206741973985,0.45087517461903814,0.5257347750870573,0.4835658297728871,0.5605661832488055
Random Projection,256,2,base_dim_256.pt,0.08061763505411776,0.08831244645873017,0.09658121565567365,0.11690069616038619,0.09658121565567365,0.11690069616038619,0.08657948056484446,0.09892778864498519,0.10537937312439849,0.11224761823695775,0.1141143344219554,0.12209234538768891,0.10458796908161226,0.11419340413690032,0.11093740756398504,0.12557145263611172
Random Projection,256,4,base_dim_256.pt,0.2320925845682197,0.28565502254475383,0.21688416951629677,0.26588184240610463,0.21688416951629677,0.26588184240610463,0.20226758414080287,0.24988141191739996,0.2122350031832212,0.2570939526174051,0.2568319429913827,0.3113137668231519,0.21692758210828444,0.2593134876625723,0.27906128751543713,0.33256863995996083
Random Projection,256,8,base_dim_256.pt,0.3068563894632917,0.3482566511447777,0.2934888841439204,0.33522032420124115,0.2934888841439204,0.33522032420124115,0.2742200193694385,0.31398193712565037,0.278207675223556,0.3251860447097412,0.3092974811681407,0.34376886428631503,0.28080411827624874,0.32422323700899996,0.322918352043039,0.35529671400447943
Random Projection,256,16,base_dim_256.pt,0.39550749190149836,0.455166247951792,0.3609798036091654,0.4109925222991431,0.3609798036091654,0.4109925222991431,0.336610542698396,0.3809283221932179,0.36458505637036176,0.43888118163048967,0.4053019285154573,0.46923277835363547,0.36315838378419746,0.4322303349575601,0.4260617049628594,0.4825789211342969
Random Projection,256,32,base_dim_256.pt,0.4468807179587278,0.5150579765979003,0.41730487642281494,0.48625845944392254,0.41730487642281494,0.48625845944392254,0.3946962028803151,0.46294898471250034,0.4242606611189957,0.5005740976519352,0.43025523615737865,0.49870417632836106,0.4235613982812848,0.49797521873673434,0.43798425128004065,0.5061671048988945
Random Projection,256,64,base_dim_256.pt,0.46768154535697576,0.5440848088013522,0.43433281377039235,0.5116419957714619,0.43433281377039235,0.5116419957714619,0.4242819652505371,0.5024033457564836,0.44707105062418584,0.5184464382657311,0.49274284036034266,0.5603813471923305,0.4472617238619098,0.5126175754862756,0.5062833591137833,0.5674182787708562
Random Projection,256,128,base_dim_256.pt,0.4655030372388546,0.5540688457726218,0.4251926624450126,0.5137725032347238,0.4251926624450126,0.5137725032347238,0.4126661941114415,0.49947224267830476,0.45658993293320577,0.5268187387030323,0.4765152827537759,0.5446999406092883,0.4582599612598012,0.5246377764812578,0.49721288013884696,0.5616241292337505
