dim,method,anisotropy,self_sim,ndcg@10,ndcg@100,recall@10,recall@100,map
768,BM25,,,13.661928271237905,19.53538064073453,14.010000000000003,31.22666666666667,9.237940120747728
768,Base,0.8667372465133667,0.7511218786239624,18.9719032297154,26.30923843596409,20.04666666666667,41.476666666666674,13.13101315061794
384,PCA-White,0.0139512037858366,0.0001133502664742,17.880186672494027,24.209010425787284,18.753333333333337,37.165,12.354616840435655
384,Soft-White,0.0139475530013442,9.30732421693392e-05,18.29068537382638,24.87680695790269,19.28833333333333,38.6,12.6560566945626
384,Random,0.0155455507338047,0.0004592254117596,17.32086614923508,25.049142429853426,18.181666666666665,40.85166666666667,12.102345199440796
384,LPP,0.0157628748565912,0.0002734525769483,18.3531428865432,26.48053338471611,19.596666666666668,43.34166666666667,12.884662312136314
192,PCA-White,0.0137025378644466,0.0001543358521303,17.592655497701866,25.05699902405724,18.24166666666667,39.94833333333334,12.324808187520905
192,Soft-White,0.0137549731880426,8.033955964492634e-06,17.748284892743126,25.33314180358712,18.46166666666667,40.53666666666666,12.456856384806787
192,Random,0.0157229118049144,0.0001626723096705,15.78347852432626,22.43277253397014,16.51,36.260000000000005,10.69948424745515
192,LPP,0.0170322526246309,0.0002831608580891,16.477075044781134,24.66443557620153,17.49666666666667,41.690000000000005,11.533328221325275
96,PCA-White,0.0137131083756685,0.0003680097288452,15.50006449034989,22.897257002664965,16.518333333333334,38.245000000000005,10.617207464417255
96,Soft-White,0.0139472661539912,-9.057595889316872e-05,15.443531528169007,23.000757828399298,16.493333333333336,38.690000000000005,10.609633574543068
96,Random,0.0155660966411232,0.0003210795985069,10.980763441551074,16.312291453069328,11.143333333333334,26.9,7.253158579448832
96,LPP,0.0202520862221717,0.000531290192157,13.608571850937311,21.39444596853522,14.681666666666665,37.82333333333334,9.354263274466804
48,PCA-White,0.0175159759819507,0.0006902206223458,10.833403379741211,17.929967274804426,11.471666666666668,32.666666666666664,7.371037050692121
48,Soft-White,0.0177394282072782,-0.0001684613525867,11.00111051121768,18.142278358577336,11.656666666666666,33.111666666666665,7.460284775020922
48,Random,0.017154823988676,0.0002206295757787,5.438486153225976,8.761630357324,5.67,15.823333333333334,3.387097762156292
48,LPP,0.024975199252367,0.0002073430805467,9.875855484193034,17.03729001886515,10.521666666666668,32.085,6.713997400649366
24,PCA-White,0.0212948694825172,0.0006453482201322,5.789354490047892,11.07993449609594,6.646666666666667,22.90666666666667,3.703769329740209
24,Soft-White,0.0215856488794088,0.0004302670713514,5.803465698736912,11.208404624413925,6.6066666666666665,23.151666666666667,3.752567619474468
24,Random,0.0175156407058239,-0.0002764320815913,2.041229574936732,4.100720478635066,2.35,8.823333333333332,1.1808584118091532
24,LPP,0.0316266864538192,0.00102408695966,6.02830488313805,12.026537196436532,6.708333333333334,25.201666666666668,4.026926803454559
12,PCA-White,0.0247532725334167,0.0012264520628377,2.5457362589459738,6.918709351978243,3.1083333333333334,16.89,1.6431089573414313
12,Soft-White,0.0250057373195886,0.0010070058051496,2.605358932676702,6.975273181507142,3.2333333333333334,17.035000000000004,1.656537047487811
12,Random,0.0235786009579896,0.0007269835332408,0.7693426903218367,1.8981583320425195,0.925,4.48,0.4532747962624366
12,LPP,0.0471231080591678,0.0026265210472047,1.9983481781226773,6.009875992406374,2.4483333333333333,15.061666666666667,1.4247203641570794
6,PCA-White,0.035411037504673,0.0010563172399997,0.9062383115856406,2.9664115576297654,1.04,7.683333333333333,0.603258878563673
6,Soft-White,0.035380445420742,0.0005227667279541,0.9242097941046432,2.9429121459901824,1.08,7.588333333333333,0.6018498379452217
6,Random,0.0173028670251369,0.0011979119153693,0.2391171143686133,0.7601799818174811,0.28,1.9866666666666668,0.1485603492701319
6,LPP,0.0835815817117691,0.0070870388299226,0.5576436148275956,2.1572203584517995,0.7450000000000001,5.943333333333333,0.3865077627192277
384,NCWP,0.0140259396284818,3.0630126275355e-05,14.74141213974399,20.53770586498991,15.03,31.94666666666667,9.979414550541986
192,NCWP,0.013883214443922,-2.315079836989753e-05,13.750033493010722,19.48452734594077,14.211666666666666,30.87333333333333,9.269153461697774
96,NCWP,0.0152845904231071,0.0002752529690042,10.60524281183088,16.16012699234516,11.078333333333331,27.583333333333336,7.011365095619687
48,NCWP,0.0162631943821907,-0.000319122133078,6.989932063363035,11.515706662987292,7.643333333333333,21.39333333333333,4.428451303879631
24,NCWP,0.0192979462444782,-0.0003382402355782,2.9408622578843704,6.428607890214806,3.3183333333333334,14.14166666666667,1.882855652980387
12,NCWP,0.0217695757746696,-0.0004622531414497,0.5443122349867503,1.739281404179421,0.7100000000000001,4.613333333333333,0.3188108371053998
6,NCWP,0.0243613291531801,-0.0004186892183497,0.2297301731134565,1.080695352695648,0.36,3.105,0.151099297885711
24,ZCA-only,,,4.589676654140397,8.678167387560576,4.808333333333334,17.349999999999998,2.9001644828754176
48,ZCA-only,,,8.632068216326363,13.984650688644946,9.053333333333333,25.393333333333334,5.477929196460511
96,ZCA-only,,,13.001843220686391,19.516716017960608,13.658333333333333,32.84666666666667,8.685375204707627
192,ZCA-only,,,16.796577950938318,23.605447773401863,17.69666666666667,37.53999999999999,11.456550727500632
384,ZCA-only,,,17.992556091787122,24.64935928943287,18.888333333333335,38.27333333333334,12.503721580826701
