dim,method,anisotropy,self_sim,ndcg@10,ndcg@100,recall@10,recall@100,map
32,NCWP,0.005959000904113,-0.0002398109449218,1.2476777307159634,2.693620797843108,0.4082481036805739,4.8542383976738535,0.3128135465134983
16,NCWP,0.0069033103063702,-0.0002276615450466,0.931276555488598,2.155004779258624,0.1702133094285618,4.1321490487256405,0.1845075986738732
8,NCWP,0.0089357420802116,-0.0001954608561994,0.9948136335042672,2.252918729392732,0.4475772381399418,4.425359326051524,0.2598123139650691
4,NCWP,0.0090083619579672,-0.0001941574893893,0.9333315988326152,1.964173204794923,0.2064900286328899,3.371488922939367,0.1872881894258946
64,ZCA-only,,,10.538922439724388,12.509961970966465,4.255129183804107,16.46151327851842,3.7557344082425677
128,ZCA-only,,,16.627621815881085,17.801677178324066,7.489081836016299,21.534034131828797,6.509294420283811
256,ZCA-only,,,20.687411207930126,20.636141559135808,9.740092159751585,23.439020276133032,8.11516308606917
512,ZCA-only,,,18.35666860358149,17.70040973536075,8.293980935968623,19.70778242674939,6.540587077850208
1024,ZCA-only,,,18.35666860358149,17.70040973536075,8.293980935968623,19.70778242674939,6.540587077850208
2048,ZCA-only,,,18.35666860358149,17.70040973536075,8.293980935968623,19.70778242674939,6.540587077850208
