dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
3584,Base,1.4744133140709947,3.1473658677023035,0.5135136238498054,5.274824493863399,0.3769451768530399,0.8889392614364624,0.7901549641017059
1792,PCA-White,13.045988809491767,13.048466787230556,6.874682429187041,14.58488932308804,5.53753288541206,0.0046552652493119,-0.0002536529472667
1792,Soft-White,11.239276063542407,12.249652527106912,6.274152009232638,14.544781868352258,4.856900282118274,0.0061718025244772,-0.0002372287455264
1792,Random,1.3225603043884218,2.898871151739952,0.5465014110449122,4.870993747024093,0.3442750299722366,0.0306355245411396,0.000663463755383
1792,LPP,1.473833901469069,2.9312862828288617,0.581330700313957,4.963590143380703,0.345259514753737,0.0306172184646129,0.0006623419899421
896,PCA-White,10.692166630794828,11.756751954562738,5.611937989303254,13.34819764477829,4.567407148562772,0.0066403495147824,-0.0002312240032838
896,Soft-White,8.911043135227368,10.914056667592003,4.585608479104258,13.7789338898946,3.868695884707604,0.008286171592772,-0.0002066507754637
896,Random,1.6478356372016971,3.072168396785454,0.5912022943771909,4.795838184092167,0.442265493165773,0.0313569568097591,0.0007081991572496
896,LPP,1.3758447730775512,2.853886543796865,0.5354956492113321,4.988297745929363,0.318976245374311,0.0317847356200218,0.000735217148401
448,PCA-White,7.619190340500088,9.492235232441812,4.330436332453908,12.282129897265946,3.1301227641371283,0.0088477237150073,-0.0001970265874937
448,Soft-White,6.037764736541958,8.415076533355794,3.522057902078901,11.712558923527766,2.434993003741068,0.0105166034772992,-0.0001647010257336
448,Random,1.4421386737403767,2.998134297726103,0.6379144065574158,5.074016632222921,0.3625591710145914,0.0297005213797092,0.0006070337064124
448,LPP,1.3120636089890512,2.784042001148097,0.4900551830736817,4.9338849464306085,0.3025132473605947,0.0327443927526474,0.0007971607000474
224,PCA-White,4.6352988660501495,7.05482361670884,2.62996006953658,10.41825347452251,1.7837731046183458,0.0111997500061988,-0.0001498614462705
224,Soft-White,3.4596801079305046,6.031580004902161,1.8196747181965205,9.252279424894931,1.315461804048116,0.012813264504075,-0.0001111052902953
