dim,method,ndcg@10,ndcg@100,recall@10,recall@100,map,anisotropy,self_sim
3584,Base,1.4744133140709947,3.1473658677023035,0.5135136238498054,5.274824493863399,0.3769451768530399,0.8889392614364624,0.7901549641017059
1792,NCWP_Default,9.715994567581507,10.09862646270091,5.523191920783101,10.745918170760842,4.183277904930874,0.0041268114000558,-0.0002582951334196
896,NCWP_Default,10.145460461425742,10.139303037045153,4.98996810498152,10.768102233384024,4.072550783315814,0.0044035608880221,-0.0002559336865392
448,NCWP_Default,8.050051326434513,8.90174151209229,4.24438126814806,9.331124351191615,3.2154462975857467,0.0048320167697966,-0.0002519755908008
224,NCWP_Default,5.574579873206448,6.47733411218162,2.357934295025541,7.962971272482122,1.8484049583988813,0.0053705465979874,-0.0002464796654353
112,NCWP_Default,3.9441476740567114,5.438869797079409,2.0284651142804764,7.619307947841035,1.143271611097717,0.00579643715173,-0.0002417224681658
56,NCWP_Default,1.4355950458793434,2.8711116738905305,0.6213122491132185,4.980958481221408,0.3465544850274651,0.0067027653567492,-0.0002303909497902
28,NCWP_Default,1.310831510990013,2.29487322368538,0.5979269651140164,3.350695460563044,0.3561737178081909,0.0062899854965507,-0.0002357556559086
14,NCWP_Default,1.0108169394202546,2.066930940927993,0.358333941043322,3.841166068210201,0.1876900178316835,0.0075706974603235,-0.0002179991495548
7,NCWP_Default,1.3041704896764812,2.2774689720589176,0.5199867225715775,3.524666773671517,0.2680729751037245,0.0091321310028433,-0.0001919116642058
