method,base_dim,away_dim,base_weight,nvidia/llama-embed-nemotron-8b_mAP,nvidia/llama-embed-nemotron-8b_nDCG@maxK,qwen3-4b_mAP,qwen3-4b_nDCG@maxK,qwen3-8b_mAP,qwen3-8b_nDCG@maxK,neighbors_union_mAP,neighbors_union_nDCG@maxK,U2_mAP,U2_nDCG@maxK,U3_mAP,U3_nDCG@maxK,overlap2_mAP,overlap2_nDCG@maxK,overlap3_mAP,overlap3_nDCG@maxK
NCWP,128,16,base_dim_128.pt,0.346064579697607,0.39962477571887195,0.35286497003278006,0.40478085265829583,0.35286497003278006,0.40478085265829583,0.3369813236291123,0.3874920749800253,0.3437937128562869,0.40273897162089567,0.41816281589032045,0.48933168956224127,0.34198519044575487,0.39941009976150665,0.4359376981497328,0.5069490647629229
NCWP,128,32,base_dim_128.pt,0.43506743697157113,0.5078611560125059,0.4376085463843665,0.5048273158353207,0.4376085463843665,0.5048273158353207,0.4196312022544936,0.48884562473350623,0.41918744181491224,0.4892143424218712,0.5004256184453362,0.5714771030928103,0.4234129465932388,0.49194225170854416,0.5388010968236835,0.614516744011128
NCWP,128,64,base_dim_128.pt,0.44745271839308565,0.5174337253416323,0.4548811149717089,0.5213477094547003,0.4548811149717089,0.5213477094547003,0.4346853648918378,0.5022851544708306,0.4527838236256652,0.5234924439526109,0.5209361084799713,0.5992446318899622,0.45722837296167546,0.5252695686325727,0.5586562320374474,0.6360951701439166
LPP,128,2,base_dim_128.pt,0.1664983546375022,0.17899969527864973,0.17917833796123392,0.20003479131914365,0.17917833796123392,0.20003479131914365,0.15809235937992513,0.1729429166482084,0.13728802152565123,0.14762362876912874,0.19056483108298544,0.2070537227465795,0.14219271805879904,0.15100962974699905,0.21391784116928786,0.2294747660649571
LPP,128,4,base_dim_128.pt,0.26349857546812416,0.3090025453805835,0.2501793053937046,0.28791873645911337,0.2501793053937046,0.28791873645911337,0.2227706222485058,0.26199008566225335,0.2105949962339813,0.25425441389308534,0.2825960189589816,0.3260226076855627,0.2074125270197614,0.2501142398382748,0.2944088381405083,0.3403493394063317
LPP,128,8,base_dim_128.pt,0.33946336749870043,0.41880602059384553,0.34295781627958705,0.42594723949582014,0.34295781627958705,0.42594723949582014,0.31332927122927573,0.3929613901907189,0.30264394526428795,0.38354152372762185,0.3805473507306917,0.4578930282000899,0.2864504267875766,0.3687899006046748,0.36938159779369095,0.45625304869700006
LPP,128,16,base_dim_128.pt,0.42033510650494665,0.49589020467794476,0.43693627914154987,0.5120772468264826,0.43693627914154987,0.5120772468264826,0.4064265769209297,0.4787525113672036,0.3881365962706679,0.46741192646585694,0.4594926961559401,0.5353814064765688,0.3824026336878743,0.4614512299163772,0.4739221480457596,0.556162640215961
LPP,128,32,base_dim_128.pt,0.41967156395640776,0.49642160207551433,0.44452510762094216,0.508977123285721,0.44452510762094216,0.508977123285721,0.41349774192805805,0.4791531571254462,0.4015273067721649,0.47857542371289563,0.46340843493415906,0.5378694320651862,0.39607103458015314,0.4730797596519899,0.47870204246994974,0.5571422854221528
LPP,128,64,base_dim_128.pt,0.43612918593006833,0.5178744388961366,0.458321408647993,0.5282814675481409,0.458321408647993,0.5282814675481409,0.429962569790251,0.4993311257411783,0.4128218916774432,0.49029920960901247,0.4746768467168931,0.5518684720594971,0.41273309106395606,0.4883454071484944,0.4958859592507264,0.5763480281271116
Random Projection,128,2,base_dim_128.pt,0.13202986212804496,0.1515270973121698,0.12261436425030911,0.13486856748458695,0.12261436425030911,0.13486856748458695,0.12045005812286447,0.13484508401505557,0.109926148573713,0.11527048732934984,0.163205049808431,0.16966879579757424,0.11385200136670304,0.11761744306637192,0.18369262556202687,0.18750687225272944
Random Projection,128,4,base_dim_128.pt,0.2524408205149764,0.3058723373484671,0.28184485525250474,0.3353473667021166,0.28184485525250474,0.3353473667021166,0.2551395772134924,0.3071968889598739,0.2203965164712561,0.2609569786693935,0.28242330305430174,0.3271794206283253,0.22656750064521647,0.2684559258388542,0.31570375561908215,0.36255512731678163
Random Projection,128,8,base_dim_128.pt,0.3591727788856106,0.4335242024736579,0.37253693011159245,0.4351814173650264,0.37253693011159245,0.4351814173650264,0.3447792183012019,0.41134575667190576,0.3142371210211866,0.389561895645598,0.3833243756788709,0.4580538798555214,0.32038763396868475,0.3932760844912106,0.4038452897985034,0.4779991234869189
Random Projection,128,16,base_dim_128.pt,0.4100949738549679,0.46818298278019144,0.4336670129014078,0.4938818745824072,0.4336670129014078,0.4938818745824072,0.38934621986181267,0.4480865061264811,0.37201940867281114,0.4458177716627659,0.4232564677266115,0.4869040583042781,0.3684369789519879,0.442224222759828,0.4390535308547464,0.5052288918102277
Random Projection,128,32,base_dim_128.pt,0.4097629599712778,0.47777513113639325,0.4197332456431198,0.4824064055039648,0.4197332456431198,0.4824064055039648,0.4077339822937924,0.4657424445987819,0.3966646912974905,0.46770277844879815,0.473343215818705,0.5421317218116325,0.39588658238716096,0.4655308788343766,0.5024874447220261,0.5738283293619916
Random Projection,128,64,base_dim_128.pt,0.4579476838044163,0.5421078637257747,0.4685288773652288,0.5438385577107132,0.4685288773652288,0.5438385577107132,0.44032093689915586,0.5161551905836654,0.4155840643790707,0.4938571623270287,0.47943656669419377,0.5590993999502899,0.4171828238862934,0.49256593051942166,0.5090129224167449,0.5883727070834465
